"CLAVE","CVE_GEOEST","CVE_AGEB","LATITUD","LONGITUD","ALTITUD","CARTA_TOPO","TIPO","NOMBRE_EDO","NOMBRE_MUN"
"3671","020010001","043-5","315128","1163621","0021","H11B12","U","Baja California","Ensenada"
"3672","020010029","632-6","320124","1161809","0720","I11D83","R","Baja California","Ensenada"
"3673","020010030","","0","0","","","R","Baja California","Ensenada"
"3674","020010031","650-4","313522","1160419","1100","H11B23","R","Baja California","Ensenada"
"3675","020010032","668-4","312209","1161022","0160","H11B33","R","Baja California","Ensenada"
"3676","020010033","","0","0","","","R","Baja California","Ensenada"
"3677","020010034","","0","0","","","R","Baja California","Ensenada"
"3678","020010035","650-4","313536","1160319","1106","H11B23","R","Baja California","Ensenada"
"3679","020010036","","0","0","","","R","Baja California","Ensenada"
"3680","020010037","632-6","315730","1161915","0680","H11B13","R","Baja California","Ensenada"
"3681","020010038","","0","0","","","R","Baja California","Ensenada"
"3682","020010039","","0","0","","","R","Baja California","Ensenada"
"3683","020010040","","0","0","","","R","Baja California","Ensenada"
"3684","020010041","","0","0","","","R","Baja California","Ensenada"
"3685","020010042","","0","0","","","R","Baja California","Ensenada"
"3686","020010043","","0","0","","","R","Baja California","Ensenada"
"3687","020010044","","0","0","","","R","Baja California","Ensenada"
"3688","020010045","697-0","303802","1155803","0020","H11B64","R","Baja California","Ensenada"
"3689","020010046","713-1","285653","1133340","0012","H12C52","R","Baja California","Ensenada"
"3690","020010047","","0","0","","","R","Baja California","Ensenada"
"3691","020010048","","0","0","","","R","Baja California","Ensenada"
"3692","020010049","","0","0","","","R","Baja California","Ensenada"
"3693","020010050","","0","0","","","R","Baja California","Ensenada"
"3694","020010051","655-7","313203","1163924","0020","H11B22","R","Baja California","Ensenada"
"3695","020010052","","0","0","","","R","Baja California","Ensenada"
"3696","020010053","642-A","315517","1163004","0360","H11B12","R","Baja California","Ensenada"
"3697","020010054","","0","0","","","R","Baja California","Ensenada"
"3698","020010055","","0","0","","","R","Baja California","Ensenada"
"3699","020010056","679-2","311605","1161555","0200","H11B33","R","Baja California","Ensenada"
"3700","020010057","","0","0","","","R","Baja California","Ensenada"
"3701","020010058","","0","0","","","R","Baja California","Ensenada"
"3702","020010059","674-A","311624","1160212","0200","H11B33","R","Baja California","Ensenada"
"3703","020010060","730-5","305016","1160326","0020","H11B53","U","Baja California","Ensenada"
"3704","020010061","","0","0","","","R","Baja California","Ensenada"
"3705","020010062","","0","0","","","R","Baja California","Ensenada"
"3706","020010063","637-9","315634","1161550","0690","H11B13","R","Baja California","Ensenada"
"3707","020010064","","0","0","","","R","Baja California","Ensenada"
"3708","020010065","710-8","295733","1151043","0020","H11D16","R","Baja California","Ensenada"
"3709","020010066","","0","0","","","R","Baja California","Ensenada"
"3710","020010067","","0","0","","","R","Baja California","Ensenada"
"3711","020010068","","0","0","","","R","Baja California","Ensenada"
"3712","020010069","","0","0","","","R","Baja California","Ensenada"
"3713","020010070","642-A","315507","1162952","0380","H11B12","R","Baja California","Ensenada"
"3714","020010071","640-0","315702","1164002","0000","H11B11","R","Baja California","Ensenada"
"3715","020010072","","0","0","","","R","Baja California","Ensenada"
"3716","020010073","","0","0","","","R","Baja California","Ensenada"
"3717","020010074","674-A","311755","1160557","0260","H11B33","R","Baja California","Ensenada"
"3718","020010075","702-3","303047","1155540","0020","H11B64","R","Baja California","Ensenada"
"3719","020010076","","0","0","","","R","Baja California","Ensenada"
"3720","020010077","","0","0","","","R","Baja California","Ensenada"
"3721","020010078","701-9","303053","1155958","0020","H11B64","R","Baja California","Ensenada"
"3722","020010079","","0","0","","","R","Baja California","Ensenada"
"3723","020010080","","0","0","","","R","Baja California","Ensenada"
"3724","020010081","628-A","320016","1164544","0240","I11D81","R","Baja California","Ensenada"
"3725","020010082","648-7","313828","1163124","0140","H11B22","R","Baja California","Ensenada"
"3726","020010083","680-5","311409","1160746","0120","H11B43","R","Baja California","Ensenada"
