"CLAVE","CVE_GEOEST","CVE_AGEB","LATITUD","LONGITUD","ALTITUD","CARTA_TOPO","TIPO","NOMBRE_EDO","NOMBRE_MUN"
"110116","090020001","001-0","192858","0991100","2240","E14A39","U","Distrito Federal","Azcapotzalco"
"110117","090020004","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110118","090020006","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110119","090020007","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110120","090020011","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110121","090020012","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110122","090020013","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110123","090020014","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110124","090020017","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110125","090020018","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110126","090020022","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110127","090020024","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110128","090020025","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110129","090020029","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110130","090020030","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110131","090020039","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110132","090020040","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110133","090020042","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110134","090020044","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110135","090020046","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110136","090020047","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110137","090020051","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110138","090020053","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110139","090020054","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110140","090020055","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110141","090020056","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110142","090020057","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110143","090020058","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110144","090020059","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110145","090020060","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110146","090020061","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110147","090020062","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110148","090020064","","0","0","","","U","Distrito Federal","Azcapotzalco"
"110149","090020067","","0","0","","","U","Distrito Federal","Azcapotzalco"
