"CLAVE","CVE_GEOEST","CVE_AGEB","LATITUD","LONGITUD","ALTITUD","CARTA_TOPO","TIPO","NOMBRE_EDO","NOMBRE_MUN"
"264302","240010059","002-2","223252","1011155","2090","F14A63","R","San Luis Potosí","Ahualulco"
"264303","240010060","002-2","222548","1011517","2040","F14A73","R","San Luis Potosí","Ahualulco"
"264304","240010061","002-2","222552","1011404","1970","F14A73","R","San Luis Potosí","Ahualulco"
"264305","240010062","006-0","222406","1011837","2050","F14A73","R","San Luis Potosí","Ahualulco"
"264306","240010063","001-8","223905","1011716","2030","F14A63","R","San Luis Potosí","Ahualulco"
"264307","240010064","001-8","223455","1011630","2160","F14A63","R","San Luis Potosí","Ahualulco"
"264308","240010065","004-1","222545","1011655","2050","F14A73","R","San Luis Potosí","Ahualulco"
"264309","240010066","003-7","222616","1010307","1860","F14A73","R","San Luis Potosí","Ahualulco"
"264310","240010067","004-1","222732","1011612","2120","F14A73","R","San Luis Potosí","Ahualulco"
"264311","240010068","004-1","222632","1011700","2050","F14A73","R","San Luis Potosí","Ahualulco"
"264312","240010069","002-2","223348","1011455","2240","F14A63","R","San Luis Potosí","Ahualulco"
"264313","240010070","005-6","222548","1010805","1830","F14A73","R","San Luis Potosí","Ahualulco"
"264314","240010071","002-2","222832","1011351","2050","F14A73","R","San Luis Potosí","Ahualulco"
"264315","240010072","002-2","222954","1011451","2265","F14A73","R","San Luis Potosí","Ahualulco"
"264316","240010073","002-2","223042","1011358","2300","F14A63","R","San Luis Potosí","Ahualulco"
"264317","240010075","007-5","222041","1011529","1920","F14A73","R","San Luis Potosí","Ahualulco"
"264318","240010076","007-5","222139","1011643","1960","F14A73","R","San Luis Potosí","Ahualulco"
"264319","240010077","004-1","222833","1011720","2100","F14A73","R","San Luis Potosí","Ahualulco"
"264320","240010078","006-0","222020","1011753","1980","F14A73","R","San Luis Potosí","Ahualulco"
"264321","240010084","002-2","223213","1011138","2120","F14A63","R","San Luis Potosí","Ahualulco"
"264322","240010085","001-8","223852","1011557","2040","F14A63","R","San Luis Potosí","Ahualulco"
"264323","240010086","001-8","223841","1011632","2050","F14A63","R","San Luis Potosí","Ahualulco"
"264324","240010087","001-8","223829","1011614","2050","F14A63","R","San Luis Potosí","Ahualulco"
"264325","240010089","001-8","223710","1011656","2150","F14A63","R","San Luis Potosí","Ahualulco"
"264326","240010091","002-2","223128","1011419","2290","F14A63","R","San Luis Potosí","Ahualulco"
"264327","240010092","006-0","221645","1012101","2240","F14A72","R","San Luis Potosí","Ahualulco"
"264328","240010093","006-0","221634","1012428","2210","F14A72","R","San Luis Potosí","Ahualulco"
"264329","240010094","006-0","222241","1011855","2100","F14A73","R","San Luis Potosí","Ahualulco"
"264330","240010095","006-0","222427","1011911","2070","F14A73","R","San Luis Potosí","Ahualulco"
"264331","240010096","002-2","222920","1011220","2250","F14A73","R","San Luis Potosí","Ahualulco"
"264332","240010097","002-2","222309","1011403","1940","F14A73","R","San Luis Potosí","Ahualulco"
"264333","240010098","005-6","222808","1011022","2200","F14A73","R","San Luis Potosí","Ahualulco"
"264334","240010099","002-2","222540","1011440","2060","F14A73","R","San Luis Potosí","Ahualulco"
"264335","240010100","001-8","223809","1011340","2020","F14A63","R","San Luis Potosí","Ahualulco"
"264336","240010101","002-2","223520","1011313","2060","F14A63","R","San Luis Potosí","Ahualulco"
"264337","240010102","001-8","223820","1011447","2100","F14A63","R","San Luis Potosí","Ahualulco"
"264338","240010103","004-1","222953","1011703","2140","F14A73","R","San Luis Potosí","Ahualulco"
"264339","240010104","004-1","222944","1011542","2140","F14A73","R","San Luis Potosí","Ahualulco"
"264340","240010105","001-8","223537","1011333","2100","F14A63","R","San Luis Potosí","Ahualulco"
"264341","240010106","002-2","222857","1011257","2080","F14A73","R","San Luis Potosí","Ahualulco"
"264342","240010107","007-5","222207","1011713","1960","F14A73","R","San Luis Potosí","Ahualulco"
"264343","240010108","001-8","223803","1011552","2100","F14A63","R","San Luis Potosí","Ahualulco"
"264344","240010109","002-2","222937","1011353","2300","F14A73","R","San Luis Potosí","Ahualulco"
"264345","240010110","003-7","222453","1010056","1830","F14A73","R","San Luis Potosí","Ahualulco"
"264346","240010111","004-1","222540","1011615","2010","F14A73","R","San Luis Potosí","Ahualulco"
"264347","240010112","005-6","222346","1011027","1890","F14A73","R","San Luis Potosí","Ahualulco"
"264348","240010115","006-0","222046","1012537","2360","F14A72","R","San Luis Potosí","Ahualulco"
"264349","240010116","006-0","222007","1012448","2320","F14A72","R","San Luis Potosí","Ahualulco"
"264350","240010117","006-0","221620","1012241","2460","F14A72","R","San Luis Potosí","Ahualulco"
"264351","240010119","002-2","223323","1011414","2150","F14A63","R","San Luis Potosí","Ahualulco"
"264352","240010121","002-2","222845","1011229","2100","F14A73","R","San Luis Potosí","Ahualulco"
"264353","240010122","003-7","222612","1010423","1780","F14A73","R","San Luis Potosí","Ahualulco"
"264354","240010123","005-6","222343","1011013","1880","F14A73","R","San Luis Potosí","Ahualulco"
"264355","240010124","004-1","223046","1011529","2190","F14A63","R","San Luis Potosí","Ahualulco"
"264356","240010125","","0","0","","","R","San Luis Potosí","Ahualulco"
"264357","240020001","007-2","220746","0993602","1280","F14A88","U","San Luis Potosí","Alaquines"
"264358","240020002","004-9","220945","0993119","1500","F14A88","R","San Luis Potosí","Alaquines"
"264359","240020003","004-9","221106","0993355","1410","F14A88","R","San Luis Potosí","Alaquines"
"264360","240020004","004-9","220320","0993258","1390","F14A88","R","San Luis Potosí","Alaquines"
"264361","240020005","003-4","220501","0993839","1350","F14A88","R","San Luis Potosí","Alaquines"
"264362","240020006","005-3","215820","0992915","1100","F14C18","R","San Luis Potosí","Alaquines"
"264363","240020007","003-4","220839","0993535","1450","F14A88","R","San Luis Potosí","Alaquines"
"264364","240020008","003-4","220746","993602","1280","F14A88","R","San Luis Potosí","Alaquines"
"264365","240020009","005-3","220052","0992726","1330","F14A88","R","San Luis Potosí","Alaquines"
"264366","240020010","005-3","215941","0992931","1380","F14C18","R","San Luis Potosí","Alaquines"
"264367","240020011","004-9","220301","0993350","1370","F14A88","R","San Luis Potosí","Alaquines"
"264368","240020012","003-4","220401","0993735","1300","F14A88","R","San Luis Potosí","Alaquines"
"264369","240020013","004-9","220607","0993119","1350","F14A88","R","San Luis Potosí","Alaquines"
"264370","240020014","003-4","220702","0993554","1450","F14A88","R","San Luis Potosí","Alaquines"
"264371","240020015","003-4","220638","0993423","1400","F14A88","R","San Luis Potosí","Alaquines"
"264372","240020016","004-9","220647","0993113","1400","F14A88","R","San Luis Potosí","Alaquines"
"264373","240020017","004-9","220810","0993255","1330","F14A88","R","San Luis Potosí","Alaquines"
"264374","240020018","005-3","215912","0992748","1300","F14C18","R","San Luis Potosí","Alaquines"
"264375","240020019","005-3","220137","0993109","1350","F14A88","R","San Luis Potosí","Alaquines"
"264376","240020020","004-9","220432","0993411","1350","F14A88","R","San Luis Potosí","Alaquines"
"264377","240020021","005-3","220331","0992941","1250","F14A88","R","San Luis Potosí","Alaquines"
"264378","240020022","","0","0","","","R","San Luis Potosí","Alaquines"
"264379","240020023","003-4","220541","0993442","1350","F14A88","R","San Luis Potosí","Alaquines"
"264380","240020024","004-9","220736","0993002","1350","F14A88","R","San Luis Potosí","Alaquines"
"264381","240020025","004-9","220345","0993416","1410","F14A88","R","San Luis Potosí","Alaquines"
"264382","240020026","004-9","220702","0993226","1320","F14A88","R","San Luis Potosí","Alaquines"
"264383","240020027","005-3","220131","0993304","1270","F14A88","R","San Luis Potosí","Alaquines"
"264384","240020028","003-4","220538","0993932","1300","F14A88","R","San Luis Potosí","Alaquines"
"264385","240020029","005-3","220033","0993027","1400","F14A88","R","San Luis Potosí","Alaquines"
"264386","240020030","002-A","221050","0993907","1170","F14A88","R","San Luis Potosí","Alaquines"
"264387","240020031","004-9","221052","0993451","1400","F14A88","R","San Luis Potosí","Alaquines"
"264388","240020032","003-4","220623","0993825","1250","F14A88","R","San Luis Potosí","Alaquines"
"264389","240020033","005-3","215814","0992521","0750","F14C18","R","San Luis Potosí","Alaquines"
"264390","240020037","003-4","220557","993341","1500","F14A88","R","San Luis Potosí","Alaquines"
"264391","240020038","004-9","220921","0993306","1400","F14A88","R","San Luis Potosí","Alaquines"
"264392","240020040","004-9","220503","0993313","1490","F14A88","R","San Luis Potosí","Alaquines"
"264393","240020041","005-3","220211","0993135","1350","F14A88","R","San Luis Potosí","Alaquines"
"264394","240020042","005-3","215923","0992658","1300","F14C18","R","San Luis Potosí","Alaquines"
"264395","240020043","004-9","220520","0993310","1430","F14A88","R","San Luis Potosí","Alaquines"
"264396","240020045","005-3","220215","993350","1380","F14A88","R","San Luis Potosí","Alaquines"
"264397","240020046","004-9","221108","0993802","1250","F14A88","R","San Luis Potosí","Alaquines"
"264398","240020047","004-9","221029","0993721","1350","F14A88","R","San Luis Potosí","Alaquines"
"264399","240020048","005-3","215916","0992556","0900","F14C18","R","San Luis Potosí","Alaquines"
"264400","240020050","005-3","215649","0992513","0550","F14C18","R","San Luis Potosí","Alaquines"
"264401","240020051","004-9","220958","0993714","1250","F14A88","R","San Luis Potosí","Alaquines"
"264402","240020052","003-4","220733","0993658","1300","F14A88","R","San Luis Potosí","Alaquines"
"264403","240020053","004-9","221003","0993345","1400","F14A88","R","San Luis Potosí","Alaquines"
"264404","240020054","005-3","215709","0993030","1030","F14C18","R","San Luis Potosí","Alaquines"
"264405","240020055","005-3","220004","0992630","1200","F14A88","R","San Luis Potosí","Alaquines"
"264406","240020057","003-4","220751","0993625","1340","F14A88","R","San Luis Potosí","Alaquines"
"264407","240020058","003-4","220740","0993544","1350","F14A88","R","San Luis Potosí","Alaquines"
"264408","240020060","003-4","220659","0993503","1350","F14A88","R","San Luis Potosí","Alaquines"
"264409","240020061","004-9","220440","0993020","1200","F14A88","R","San Luis Potosí","Alaquines"
"264410","240020063","004-9","221139","0993151","1550","F14A88","R","San Luis Potosí","Alaquines"
"264411","240020064","003-4","220822","0993629","1300","F14A88","R","San Luis Potosí","Alaquines"
"264412","240020065","001-5","220548","0994640","1100","F14A87","R","San Luis Potosí","Alaquines"
"264413","240020066","","0","0","","","R","San Luis Potosí","Alaquines"
"264414","240020067","","0","0","","","R","San Luis Potosí","Alaquines"
"264415","240020069","","0","0","","","R","San Luis Potosí","Alaquines"
"264416","240030001","012-0","213716","0990116","0100","F14C29","U","San Luis Potosí","Aquismón"
"264417","240030002","010-1","213237","0990553","0900","F14C29","R","San Luis Potosí","Aquismón"
"264418","240030003","008-4","213853","0990436","0400","F14C29","R","San Luis Potosí","Aquismón"
"264419","240030004","010-1","213333","0990421","0780","F14C29","R","San Luis Potosí","Aquismón"
"264420","240030005","004-6","214310","0990625","0200","F14C29","R","San Luis Potosí","Aquismón"
"264421","240030006","002-7","215322","0991158","0360","F14C19","R","San Luis Potosí","Aquismón"
"264422","240030007","010-1","213120","0990321","0600","F14C29","R","San Luis Potosí","Aquismón"
"264423","240030008","004-6","214112","0991042","0580","F14C29","R","San Luis Potosí","Aquismón"
"264424","240030009","008-4","213435","0990107","0300","F14C29","R","San Luis Potosí","Aquismón"
"264425","240030010","002-7","215320","0991433","0280","F14C19","R","San Luis Potosí","Aquismón"
"264426","240030011","010-1","213006","0990633","1100","F14C29","R","San Luis Potosí","Aquismón"
"264427","240030012","010-1","213742","0990458","0500","F14C29","R","San Luis Potosí","Aquismón"
"264428","240030013","008-4","213738","0990322","0300","F14C29","R","San Luis Potosí","Aquismón"
"264429","240030014","007-A","213800","0990910","0900","F14C29","R","San Luis Potosí","Aquismón"
"264430","240030015","010-1","213515","0990526","1000","F14C29","R","San Luis Potosí","Aquismón"
"264431","240030016","003-1","214739","0990820","0180","F14C19","R","San Luis Potosí","Aquismón"
"264432","240030017","010-1","213302","0990436","0750","F14C29","R","San Luis Potosí","Aquismón"
"264433","240030018","002-7","215053","0991035","0320","F14C19","R","San Luis Potosí","Aquismón"
"264434","240030019","004-6","214252","0990834","0420","F14C29","R","San Luis Potosí","Aquismón"
"264435","240030020","001-2","215926","0990945","0260","F14C19","R","San Luis Potosí","Aquismón"
"264436","240030021","004-6","214234","0990942","0440","F14C29","R","San Luis Potosí","Aquismón"
"264437","240030022","003-1","215524","0991006","0180","F14C19","R","San Luis Potosí","Aquismón"
"264438","240030023","010-1","213431","0990406","0600","F14C29","R","San Luis Potosí","Aquismón"
"264439","240030024","005-0","214035","0990403","0260","F14C29","R","San Luis Potosí","Aquismón"
"264440","240030025","005-0","214425","0990636","0140","F14C29","R","San Luis Potosí","Aquismón"
"264441","240030026","006-5","214649","0990324","0060","F14C19","R","San Luis Potosí","Aquismón"
"264442","240030027","004-6","214451","0990931","0300","F14C29","R","San Luis Potosí","Aquismón"
"264443","240030028","010-1","212954","0990107","1100","F14C39","R","San Luis Potosí","Aquismón"
"264444","240030029","005-0","214508","0990325","0080","F14C19","R","San Luis Potosí","Aquismón"
"264445","240030030","010-1","213636","0990647","1000","F14C29","R","San Luis Potosí","Aquismón"
"264446","240030031","010-1","213028","0990134","0800","F14C29","R","San Luis Potosí","Aquismón"
"264447","240030032","006-5","214257","0990116","0060","F14C29","R","San Luis Potosí","Aquismón"
"264448","240030033","010-1","213407","0990036","0100","F14C29","R","San Luis Potosí","Aquismón"
"264449","240030034","008-4","214207","0990230","0060","F14C29","R","San Luis Potosí","Aquismón"
"264450","240030035","","0","0","","","R","San Luis Potosí","Aquismón"
"264451","240030036","010-1","213037","0990424","0900","F14C29","R","San Luis Potosí","Aquismón"
"264452","240030037","001-2","215721","0991232","0320","F14C19","R","San Luis Potosí","Aquismón"
"264453","240030038","010-1","213359","0990440","0800","F14C29","R","San Luis Potosí","Aquismón"
"264454","240030039","008-4","213812","0990135","0100","F14C29","R","San Luis Potosí","Aquismón"
"264455","240030040","010-1","213118","0990307","0600","F14C29","R","San Luis Potosí","Aquismón"
"264456","240030041","005-0","214123","0990452","0400","F14C29","R","San Luis Potosí","Aquismón"
"264457","240030042","010-1","213219","0990435","0850","F14C29","R","San Luis Potosí","Aquismón"
"264458","240030043","008-4","213605","0990038","0100","F14C29","R","San Luis Potosí","Aquismón"
"264459","240030044","003-1","214936","0990841","0090","F14C19","R","San Luis Potosí","Aquismón"
"264460","240030045","005-0","213959","0990247","0080","F14C29","R","San Luis Potosí","Aquismón"
"264461","240030046","004-6","214056","0990735","0580","F14C29","R","San Luis Potosí","Aquismón"
"264462","240030047","007-A","213738","0990757","0740","F14C29","R","San Luis Potosí","Aquismón"
"264463","240030048","008-4","213900","0990218","0080","F14C29","R","San Luis Potosí","Aquismón"
"264464","240030049","010-1","213608","0990621","0900","F14C29","R","San Luis Potosí","Aquismón"
"264465","240030050","010-1","213233","0990304","0700","F14C29","R","San Luis Potosí","Aquismón"
"264466","240030051","001-2","215606","0991422","0300","F14C19","R","San Luis Potosí","Aquismón"
"264467","240030052","010-1","213452","0990505","0800","F14C29","R","San Luis Potosí","Aquismón"
"264468","240030053","","0","0","","","R","San Luis Potosí","Aquismón"
"264469","240030055","","0","0","","","R","San Luis Potosí","Aquismón"
"264470","240030056","008-4","213737","0985952","0090","F14D21","R","San Luis Potosí","Aquismón"
"264471","240030057","006-5","214447","0990137","0060","F14C29","R","San Luis Potosí","Aquismón"
"264472","240030058","","0","0","","","R","San Luis Potosí","Aquismón"
"264473","240030059","003-1","214912","0990847","0090","F14C19","R","San Luis Potosí","Aquismón"
"264474","240030060","003-1","215450","0990952","0180","F14C19","R","San Luis Potosí","Aquismón"
"264475","240030061","001-2","215825","0991130","0300","F14C19","R","San Luis Potosí","Aquismón"
"264476","240030062","002-7","215103","0991407","0280","F14C19","R","San Luis Potosí","Aquismón"
"264477","240030063","","0","0","","","R","San Luis Potosí","Aquismón"
"264478","240030064","008-4","214334","0990218","0050","F14C29","R","San Luis Potosí","Aquismón"
"264479","240030065","006-5","214408","0990018","0060","F14C29","R","San Luis Potosí","Aquismón"
"264480","240030067","008-4","214218","0990254","0080","F14C29","R","San Luis Potosí","Aquismón"
"264481","240030068","008-4","214111","0990235","0060","F14C29","R","San Luis Potosí","Aquismón"
"264482","240030070","006-5","214606","0990111","0080","F14C19","R","San Luis Potosí","Aquismón"
"264483","240030071","010-1","213143","0990323","0600","F14C29","R","San Luis Potosí","Aquismón"
"264484","240030073","010-1","213234","0990619","1100","F14C29","R","San Luis Potosí","Aquismón"
"264485","240030074","010-1","213303","0990617","1100","F14C29","R","San Luis Potosí","Aquismón"
"264486","240030075","008-4","214052","0990234","0060","F14C29","R","San Luis Potosí","Aquismón"
"264487","240030076","010-1","213205","0990653","0900","F14C29","R","San Luis Potosí","Aquismón"
"264488","240030077","010-1","213123","0990513","1110","F14C29","R","San Luis Potosí","Aquismón"
"264489","240030078","010-1","213218","0990528","0600","F14C29","R","San Luis Potosí","Aquismón"
"264490","240030079","010-1","213341","0990554","1000","F14C29","R","San Luis Potosí","Aquismón"
"264491","240030080","010-1","213210","0990504","0900","F14C29","R","San Luis Potosí","Aquismón"
"264492","240030081","010-1","213056","0990238","0800","F14C29","R","San Luis Potosí","Aquismón"
"264493","240030082","007-A","213848","0990941","0800","F14C29","R","San Luis Potosí","Aquismón"
"264494","240030083","010-1","213605","0990327","0520","F14C29","R","San Luis Potosí","Aquismón"
"264495","240030084","010-1","213347","0990217","0600","F14C29","R","San Luis Potosí","Aquismón"
"264496","240030085","010-1","213546","0990529","0720","F14C29","R","San Luis Potosí","Aquismón"
"264497","240030086","010-1","213553","0990243","0930","F14C29","R","San Luis Potosí","Aquismón"
"264498","240030087","010-1","212946","0990418","1320","F14C39","R","San Luis Potosí","Aquismón"
"264499","240030088","007-A","213826","0990855","0760","F14C29","R","San Luis Potosí","Aquismón"
"264500","240030089","007-A","213845","0990717","0920","F14C29","R","San Luis Potosí","Aquismón"
"264501","240030090","007-A","213835","0990839","0700","F14C29","R","San Luis Potosí","Aquismón"
"264502","240030091","007-A","213836","0990735","0890","F14C29","R","San Luis Potosí","Aquismón"
"264503","240030092","007-A","214014","0990831","0600","F14C29","R","San Luis Potosí","Aquismón"
"264504","240030093","003-1","215212","0990907","0160","F14C19","R","San Luis Potosí","Aquismón"
"264505","240030095","010-1","213133","0990707","1160","F14C29","R","San Luis Potosí","Aquismón"
"264506","240030096","001-2","215602","0991222","0300","F14C19","R","San Luis Potosí","Aquismón"
"264507","240030097","002-7","214901","0991042","0280","F14C19","R","San Luis Potosí","Aquismón"
"264508","240030098","010-1","213127","0990222","0500","F14C29","R","San Luis Potosí","Aquismón"
"264509","240030100","010-1","213021","0990438","0750","F14C29","R","San Luis Potosí","Aquismón"
"264510","240030101","","0","0","","","R","San Luis Potosí","Aquismón"
"264511","240030102","","0","0","","","R","San Luis Potosí","Aquismón"
"264512","240030103","008-4","213639","0990017","0150","F14C29","R","San Luis Potosí","Aquismón"
"264513","240030104","008-4","213635","0990123","0300","F14C29","R","San Luis Potosí","Aquismón"
"264514","240030105","","0","0","","","R","San Luis Potosí","Aquismón"
"264515","240030106","","0","0","","","R","San Luis Potosí","Aquismón"
"264516","240030107","","0","0","","","R","San Luis Potosí","Aquismón"
"264517","240030108","007-A","213847","0990558","0700","F14C29","R","San Luis Potosí","Aquismón"
"264518","240030109","005-0","214404","0990238","0060","F14C29","R","San Luis Potosí","Aquismón"
"264519","240030111","002-7","215204","0991057","0360","F14C19","R","San Luis Potosí","Aquismón"
"264520","240030112","004-6","214126","0990845","0600","F14C29","R","San Luis Potosí","Aquismón"
"264521","240030113","010-1","213220","0990815","1080","F14C29","R","San Luis Potosí","Aquismón"
"264522","240030114","007-A","213711","0990715","1100","F14C29","R","San Luis Potosí","Aquismón"
"264523","240030115","008-4","214151","0990218","0060","F14C29","R","San Luis Potosí","Aquismón"
"264524","240030116","006-5","214614","0985919","0060","F14D11","R","San Luis Potosí","Aquismón"
"264525","240030117","006-5","214414","0985837","0020","F14D21","R","San Luis Potosí","Aquismón"
"264526","240030118","004-6","214238","0991103","0500","F14C29","R","San Luis Potosí","Aquismón"
"264527","240030120","010-1","213041","0990741","1200","F14C29","R","San Luis Potosí","Aquismón"
"264528","240030121","010-1","212920"," 990806","1320","F14C39","R","San Luis Potosí","Aquismón"
"264529","240030122","010-1","212915","0990239","1100","F14C39","R","San Luis Potosí","Aquismón"
"264530","240030123","007-A","213945","0990823","0720","F14C29","R","San Luis Potosí","Aquismón"
"264531","240030124","004-6","214346","0990930","0450","F14C29","R","San Luis Potosí","Aquismón"
"264532","240030125","004-6","214350","0991022","0400","F14C29","R","San Luis Potosí","Aquismón"
"264533","240030126","006-5","214524","0990245","0080","F14C19","R","San Luis Potosí","Aquismón"
"264534","240030127","007-A","213952","0991035","0630","F14C29","R","San Luis Potosí","Aquismón"
"264535","240030128","004-6","214037","0991045","0630","F14C29","R","San Luis Potosí","Aquismón"
"264536","240030129","001-2","215704","0991345","0100","F14C19","R","San Luis Potosí","Aquismón"
"264537","240030130","006-5","214456","0985822","0100","F14D21","R","San Luis Potosí","Aquismón"
"264538","240030132","006-5","214451","0985930","0040","F14D21","R","San Luis Potosí","Aquismón"
"264539","240030133","010-1","213347","0990146","0600","F14C29","R","San Luis Potosí","Aquismón"
"264540","240030135","010-1","213205","0990511","1000","F14C29","R","San Luis Potosí","Aquismón"
"264541","240030136","010-1","213036","0990358","0800","F14C29","R","San Luis Potosí","Aquismón"
"264542","240030137","003-1","215351","0990931","0180","F14C19","R","San Luis Potosí","Aquismón"
"264543","240030138","003-1","215338","0990925","0180","F14C19","R","San Luis Potosí","Aquismón"
"264544","240030139","003-1","215216","0990903","0180","F14C19","R","San Luis Potosí","Aquismón"
"264545","240030140","003-1","215236","0990910","0190","F14C19","R","San Luis Potosí","Aquismón"
"264546","240030141","003-1","215259","0990911","0190","F14C19","R","San Luis Potosí","Aquismón"
"264547","240030142","003-1","215051","0990854","0200","F14C19","R","San Luis Potosí","Aquismón"
"264548","240030143","003-1","215033","0990856","0200","F14C19","R","San Luis Potosí","Aquismón"
"264549","240030145","005-0","214623","0990802","0180","F14C19","R","San Luis Potosí","Aquismón"
"264550","240030146","007-A","214034","0990858","0630","F14C29","R","San Luis Potosí","Aquismón"
"264551","240030147","006-5","214314"," 985745","0100","F14D21","R","San Luis Potosí","Aquismón"
"264552","240030213","006-5","214524","0985810","0050","F14D11","R","San Luis Potosí","Aquismón"
"264553","240030214","006-5","214818","0990212","0080","F14C19","R","San Luis Potosí","Aquismón"
"264554","240030216","006-5","214801","0990353","0080","F14C19","R","San Luis Potosí","Aquismón"
"264555","240030218","006-5","214740","0990036","0080","F14C19","R","San Luis Potosí","Aquismón"
"264556","240030220","006-5","214651","0990021","0080","F14C19","R","San Luis Potosí","Aquismón"
