"CLAVE","CVE_GEOEST","CVE_AGEB","LATITUD","LONGITUD","ALTITUD","CARTA_TOPO","TIPO","NOMBRE_EDO","NOMBRE_MUN"
"334034","290030007","001-5","193407","0981017","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334035","290030008","001-5","193118","0980915","2600","E14B23","R","Tlaxcala","Atlangatepec"
"334036","290030009","","0","0","","","R","Tlaxcala","Atlangatepec"
"334037","290030010","001-5","193510","0981041","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334038","290030011","001-5","193217","0980730","2560","E14B23","R","Tlaxcala","Atlangatepec"
"334039","290030012","001-5","193310","0980859","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334040","290030013","001-5","193156","0980648","2620","E14B23","R","Tlaxcala","Atlangatepec"
"334041","290030014","001-5","193232","0981402","2540","E14B23","R","Tlaxcala","Atlangatepec"
"334042","290030015","001-5","193127","0981235","2480","E14B23","R","Tlaxcala","Atlangatepec"
"334043","290030016","001-5","193521"," 981403","2700","E14B23","R","Tlaxcala","Atlangatepec"
"334044","290030017","001-5","193116","0981038","2520","E14B23","R","Tlaxcala","Atlangatepec"
"334045","290030018","001-5","193441","0981432","2780","E14B23","R","Tlaxcala","Atlangatepec"
"334046","290030019","001-5","193036","0980956","2540","E14B23","R","Tlaxcala","Atlangatepec"
"334047","290030020","","0","0","","","R","Tlaxcala","Atlangatepec"
"334048","290030021","001-5","193102","0980644","2620","E14B23","R","Tlaxcala","Atlangatepec"
"334049","290030022","001-5","193322","0981312","2540","E14B23","R","Tlaxcala","Atlangatepec"
"334050","290030023","001-5","193213","0980847","2560","E14B23","R","Tlaxcala","Atlangatepec"
"334051","290030024","001-5","193235","0981216","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334052","290030025","001-5","193138","0980837","2580","E14B23","R","Tlaxcala","Atlangatepec"
"334053","290030026","001-5","193502","0981140","2520","E14B23","R","Tlaxcala","Atlangatepec"
"334054","290030027","001-5","193048","0981112","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334055","290030028","001-5","193032","0980745","2580","E14B23","R","Tlaxcala","Atlangatepec"
"334056","290030029","001-5","193300","0980748","2540","E14B23","R","Tlaxcala","Atlangatepec"
"334057","290030030","001-5","193023","0980706","2580","E14B23","R","Tlaxcala","Atlangatepec"
"334058","290030031","001-5","193027","0980657","2580","E14B23","R","Tlaxcala","Atlangatepec"
"334059","290030032","001-5","193151","0981308","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334060","290030033","001-5","193030","0980752","2560","E14B23","R","Tlaxcala","Atlangatepec"
"334061","290030035","001-5","193246","0981039","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334062","290030036","001-5","193224","0980834","2580","E14B23","R","Tlaxcala","Atlangatepec"
"334063","290030037","001-5","193224","0981234","2480","E14B23","R","Tlaxcala","Atlangatepec"
"334064","290030038","001-5","193334","0981209","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334065","290030039","001-5","193137","0981103","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334066","290030040","001-5","193047","0981235","2480","E14B23","R","Tlaxcala","Atlangatepec"
"334067","290030041","001-5","193348","0981215","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334068","290030042","001-5","192926","0981051","2520","E14B33","R","Tlaxcala","Atlangatepec"
"334069","290030043","001-5","193308","0981136","2520","E14B23","R","Tlaxcala","Atlangatepec"
"334070","290030044","001-5","193232","0980913","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334071","290030045","001-5","193251","0980845","2520","E14B23","R","Tlaxcala","Atlangatepec"
"334072","290030046","001-5","193249","0981126","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334073","290030047","001-5","193100","0980708","2600","E14B23","R","Tlaxcala","Atlangatepec"
"334074","290030048","001-5","193008","0981221","2490","E14B23","R","Tlaxcala","Atlangatepec"
"334075","290030049","001-5","193144","0981132","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334076","290030050","001-5","193051","0980752","2560","E14B23","R","Tlaxcala","Atlangatepec"
"334077","290030051","001-5","193239","0981234","2490","E14B23","R","Tlaxcala","Atlangatepec"
"334078","290030052","001-5","192937","0981036","2520","E14B33","R","Tlaxcala","Atlangatepec"
"334079","290030053","001-5","193214","0981041","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334080","290030054","001-5","193303","0981217","2480","E14B23","R","Tlaxcala","Atlangatepec"
"334081","290030055","001-5","193251","0980941","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334082","290030056","001-5","193159","0981210","2540","E14B23","R","Tlaxcala","Atlangatepec"
"334083","290030057","001-5","193103","0981236","2480","E14B23","R","Tlaxcala","Atlangatepec"
"334084","290030058","001-5","193044","0981256","2480","E14B23","R","Tlaxcala","Atlangatepec"
"334085","290030059","001-5","193144","0980656","2600","E14B23","R","Tlaxcala","Atlangatepec"
"334086","290030060","001-5","193439","0981019","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334087","290030063","001-5","193541","0981012","2520","E14B23","R","Tlaxcala","Atlangatepec"
"334088","290030064","001-5","193046","0981029","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334089","290030065","001-5","193520","0980951","2520","E14B23","R","Tlaxcala","Atlangatepec"
"334090","290030066","001-5","193352","0980814","2520","E14B23","R","Tlaxcala","Atlangatepec"
"334091","290030070","001-5","193506","0981440","2720","E14B23","R","Tlaxcala","Atlangatepec"
"334092","290030071","001-5","193150","0980716","2580","E14B23","R","Tlaxcala","Atlangatepec"
"334093","290030072","001-5","193315","0980742","2540","E14B23","R","Tlaxcala","Atlangatepec"
"334094","290030073","001-5","193222","0980819","2560","E14B23","R","Tlaxcala","Atlangatepec"
"334095","290030074","001-5","193456","0981401","2780","E14B23","R","Tlaxcala","Atlangatepec"
"334096","290030075","001-5","193128","0981005","2520","E14B23","R","Tlaxcala","Atlangatepec"
"334097","290030077","001-5","193436","0981339","2820","E14B23","R","Tlaxcala","Atlangatepec"
"334098","290030079","001-5","193527","0981021","2520","E14B23","R","Tlaxcala","Atlangatepec"
"334099","290030080","001-5","193511","0981325","2680","E14B23","R","Tlaxcala","Atlangatepec"
"334100","290030081","001-5","193415","0981427","2780","E14B23","R","Tlaxcala","Atlangatepec"
"334101","290030082","001-5","193400","0981418","2760","E14B23","R","Tlaxcala","Atlangatepec"
"334102","290030083","001-5","193527","0981020","2520","E14B23","R","Tlaxcala","Atlangatepec"
"334103","290030084","001-5","193408","0981420","2760","E14B23","R","Tlaxcala","Atlangatepec"
"334104","290030085","001-5","193454","0981319","2700","E14B23","R","Tlaxcala","Atlangatepec"
"334105","290030086","001-5","193450","0981321","2720","E14B23","R","Tlaxcala","Atlangatepec"
"334106","290030087","001-5","193452","0981320","2700","E14B23","R","Tlaxcala","Atlangatepec"
"334107","290030088","001-5","193444","0981326","2740","E14B23","R","Tlaxcala","Atlangatepec"
"334108","290030091","001-5","193351","0981206","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334109","290030092","001-5","193448","0981015","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334110","290030093","001-5","193453","0980902","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334111","290030094","001-5","193501","0981316","2680","E14B23","R","Tlaxcala","Atlangatepec"
"334112","290030096","","0","0","","","R","Tlaxcala","Atlangatepec"
"334113","290030099","001-5","193047","0980753","2550","E14B23","R","Tlaxcala","Atlangatepec"
"334114","290030101","","0","0","","","R","Tlaxcala","Atlangatepec"
"334115","290030102","001-5","193446","0981114","2480","E14B23","R","Tlaxcala","Atlangatepec"
"334116","290030104","","0","0","","","R","Tlaxcala","Atlangatepec"
"334117","290030105","001-5","193500","0981354","2760","E14B23","R","Tlaxcala","Atlangatepec"
"334118","290030106","","0","0","","","R","Tlaxcala","Atlangatepec"
"334119","290030107","001-5","193220","0981035","2500","E14B23","R","Tlaxcala","Atlangatepec"
"334120","290030108","","0","0","","","R","Tlaxcala","Atlangatepec"
"334121","290030109","","0","0","","","R","Tlaxcala","Atlangatepec"
"334122","290030110","","0","0","","","R","Tlaxcala","Atlangatepec"
"334123","290030111","","0","0","","","R","Tlaxcala","Atlangatepec"
"334124","290030112","","0","0","","","R","Tlaxcala","Atlangatepec"
"334125","290030113","","0","0","","","R","Tlaxcala","Atlangatepec"
"334126","290030114","","0","0","","","R","Tlaxcala","Atlangatepec"
"334127","290030115","","0","0","","","R","Tlaxcala","Atlangatepec"
"334128","290030116","","0","0","","","R","Tlaxcala","Atlangatepec"
"334129","290030118","","0","0","","","R","Tlaxcala","Atlangatepec"
"334130","290030120","","0","0","","","R","Tlaxcala","Atlangatepec"
"334131","290040001","007-A","192552","0974744","2600","E14B34","U","Tlaxcala","Atltzayanca"
"334132","290040002","004-6","192716","0974629","2700","E14B34","R","Tlaxcala","Atltzayanca"
"334133","290040003","002-7","192718","0974835","2720","E14B34","R","Tlaxcala","Atltzayanca"
"334134","290040004","005-0","192354","0974910","2600","E14B34","R","Tlaxcala","Atltzayanca"
"334135","290040005","005-0","192356","0975116","2500","E14B34","R","Tlaxcala","Atltzayanca"
"334136","290040006","002-7","192854","0974837","3200","E14B34","R","Tlaxcala","Atltzayanca"
"334137","290040007","002-7","192705","0974919","2680","E14B34","R","Tlaxcala","Atltzayanca"
"334138","290040008","005-0","192501","0975133","2580","E14B34","R","Tlaxcala","Atltzayanca"
"334139","290040009","004-6","192328","0974458","2440","E14B34","R","Tlaxcala","Atltzayanca"
"334140","290040010","004-6","192351","0974708","2480","E14B34","R","Tlaxcala","Atltzayanca"
"334141","290040011","005-0","192422","0974904","2600","E14B34","R","Tlaxcala","Atltzayanca"
"334142","290040012","","0","0","","","R","Tlaxcala","Atltzayanca"
"334143","290040013","002-7","192543","0974954","2600","E14B34","R","Tlaxcala","Atltzayanca"
"334144","290040014","004-6","192607"," 974621","2600","E14B34","R","Tlaxcala","Atltzayanca"
"334145","290040015","005-0","192342","0975020","2540","E14B34","R","Tlaxcala","Atltzayanca"
"334146","290040016","002-7","192602","0975019","2560","E14B34","R","Tlaxcala","Atltzayanca"
"334147","290040017","","0","0","","","R","Tlaxcala","Atltzayanca"
"334148","290040018","004-6","192317","0974902","2580","E14B34","R","Tlaxcala","Atltzayanca"
"334149","290040019","005-0","192652","0975211","2800","E14B34","R","Tlaxcala","Atltzayanca"
"334150","290040020","004-6","192246","0974540","2460","E14B34","R","Tlaxcala","Atltzayanca"
"334151","290040021","004-6","192310","0974421","2440","E14B34","R","Tlaxcala","Atltzayanca"
"334152","290040022","005-0","192310"," 975044","2500","E14B34","R","Tlaxcala","Atltzayanca"
"334153","290040023","004-6","192549","0974620","2580","E14B34","R","Tlaxcala","Atltzayanca"
"334154","290040024","004-6","192200","0974621","2500","E14B34","R","Tlaxcala","Atltzayanca"
"334155","290040025","","0","0","","","R","Tlaxcala","Atltzayanca"
"334156","290040026","","0","0","","","R","Tlaxcala","Atltzayanca"
"334157","290040027","","0","0","","","R","Tlaxcala","Atltzayanca"
"334158","290040028","005-0","192525","0975002","2600","E14B34","R","Tlaxcala","Atltzayanca"
"334159","290040030","005-0","192408","0975057","2500","E14B34","R","Tlaxcala","Atltzayanca"
"334160","290040031","004-6","192227","0974749","2520","E14B34","R","Tlaxcala","Atltzayanca"
"334161","290040032","004-6","192251","0974744","2540","E14B34","R","Tlaxcala","Atltzayanca"
"334162","290040033","004-6","192419"," 974656","2560","E14B34","R","Tlaxcala","Atltzayanca"
"334163","290040034","004-6","192548"," 974544","2600","E14B34","R","Tlaxcala","Atltzayanca"
"334164","290040035","","0","0","","","R","Tlaxcala","Atltzayanca"
"334165","290040036","004-6","192313"," 974622","2460","E14B34","R","Tlaxcala","Atltzayanca"
"334166","290040037","004-6","192338","0974534","2460","E14B34","R","Tlaxcala","Atltzayanca"
"334167","290040038","004-6","192500","0974700","2460","E14B34","R","Tlaxcala","Atltzayanca"
"334168","290040039","004-6","192222","0974707","2500","E14B34","R","Tlaxcala","Atltzayanca"
"334169","290040040","002-7","192741","0974759","2720","E14B34","R","Tlaxcala","Atltzayanca"
"334170","290040042","002-7","192642","0974844","2640","E14B34","R","Tlaxcala","Atltzayanca"
"334171","290040043","002-7","192707","0974716","2720","E14B34","R","Tlaxcala","Atltzayanca"
"334172","290040044","","0","0","","","R","Tlaxcala","Atltzayanca"
"334173","290040046","005-0","192328","0974942","2580","E14B34","R","Tlaxcala","Atltzayanca"
"334174","290040047","004-6","192556","0974642","2580","E14B34","R","Tlaxcala","Atltzayanca"
"334175","290040048","002-7","192706","0974814","2680","E14B34","R","Tlaxcala","Atltzayanca"
"334176","290040049","004-6","192039","0974436","2480","E14B34","R","Tlaxcala","Atltzayanca"
"334177","290040050","004-6","192141","0974824","2500","E14B34","R","Tlaxcala","Atltzayanca"
"334178","290040051","004-6","192358","0974436","2500","E14B34","R","Tlaxcala","Atltzayanca"
"334179","290040052","004-6","192237","0974935","2580","E14B34","R","Tlaxcala","Atltzayanca"
"334180","290040053","004-6","192535"," 974624","2560","E14B34","R","Tlaxcala","Atltzayanca"
"334181","290040054","004-6","192226"," 974717","2510","E14B34","R","Tlaxcala","Atltzayanca"
"334182","290040055","002-7","192618","0974805","2620","E14B34","R","Tlaxcala","Atltzayanca"
"334183","290040056","004-6","192140","0974821","2480","E14B34","R","Tlaxcala","Atltzayanca"
"334184","290040058","004-6","192235","0974728","2520","E14B34","R","Tlaxcala","Atltzayanca"
"334185","290040059","002-7","192639","0975020","2580","E14B34","R","Tlaxcala","Atltzayanca"
"334186","290040060","002-7","192709","0974801","2680","E14B34","R","Tlaxcala","Atltzayanca"
"334187","290040062","004-6","192225","0974725","2520","E14B34","R","Tlaxcala","Atltzayanca"
"334188","290040063","005-0","192440","0974925","2600","E14B34","R","Tlaxcala","Atltzayanca"
"334189","290040064","004-6","192206","0974622","2500","E14B34","R","Tlaxcala","Atltzayanca"
"334190","290040065","005-0","192428","0974918","2600","E14B34","R","Tlaxcala","Atltzayanca"
"334191","290040066","005-0","192430","0974901","2600","E14B34","R","Tlaxcala","Atltzayanca"
"334192","290040068","005-0","192511","0974826","2560","E14B34","R","Tlaxcala","Atltzayanca"
"334193","290040069","002-7","192612"," 974922","2620","E14B34","R","Tlaxcala","Atltzayanca"
"334194","290040070","005-0","192304","0975039","2520","E14B34","R","Tlaxcala","Atltzayanca"
"334195","290040071","002-7","192625"," 975027","2580","E14B34","R","Tlaxcala","Atltzayanca"
"334196","290040072","005-0","192538"," 975135","2660","E14B34","R","Tlaxcala","Atltzayanca"
"334197","290040073","005-0","192410","0975023","2580","E14B34","R","Tlaxcala","Atltzayanca"
"334198","290040074","005-0","192411"," 974853","2600","E14B34","R","Tlaxcala","Atltzayanca"
"334199","290040075","002-7","192627"," 975002","2580","E14B34","R","Tlaxcala","Atltzayanca"
"334200","290040076","005-0","192332","0975010","2560","E14B34","R","Tlaxcala","Atltzayanca"
"334201","290040077","002-7","192548","0974831","2600","E14B34","R","Tlaxcala","Atltzayanca"
"334202","290040078","004-6","192239","0974736","2540","E14B34","R","Tlaxcala","Atltzayanca"
"334203","290040079","004-6","192223","0974706","2500","E14B34","R","Tlaxcala","Atltzayanca"
"334204","290040080","005-0","192527"," 974925","2600","E14B34","R","Tlaxcala","Atltzayanca"
"334205","290040081","004-6","192236","0974735","2540","E14B34","R","Tlaxcala","Atltzayanca"
"334206","290040082","002-7","192747","0974752","2720","E14B34","R","Tlaxcala","Atltzayanca"
"334207","290040083","004-6","192254","0974419","2440","E14B34","R","Tlaxcala","Atltzayanca"
"334208","290040084","004-6","192306"," 974913","2580","E14B34","R","Tlaxcala","Atltzayanca"
"334209","290040085","002-7","192634","0974838","2640","E14B34","R","Tlaxcala","Atltzayanca"
"334210","290040086","005-0","192532"," 974852","2600","E14B34","R","Tlaxcala","Atltzayanca"
"334211","290040087","002-7","192613","0974820","2640","E14B34","R","Tlaxcala","Atltzayanca"
"334212","290040088","002-7","192654","0974755","2640","E14B34","R","Tlaxcala","Atltzayanca"
"334213","290040089","002-7","192655"," 974801","2660","E14B34","R","Tlaxcala","Atltzayanca"
"334214","290040090","002-7","192645","0974728","2640","E14B34","R","Tlaxcala","Atltzayanca"
"334215","290040091","002-7","192655","0974754","2660","E14B34","R","Tlaxcala","Atltzayanca"
"334216","290040092","002-7","192604","0974808","2620","E14B34","R","Tlaxcala","Atltzayanca"
"334217","290040093","002-7","192650"," 974808","2660","E14B34","R","Tlaxcala","Atltzayanca"
"334218","290040094","004-6","192135","0974414","2420","E14B34","R","Tlaxcala","Atltzayanca"
"334219","290040096","002-7","192652","0975021","2600","E14B34","R","Tlaxcala","Atltzayanca"
"334220","290040097","004-6","192609","0974656","2600","E14B34","R","Tlaxcala","Atltzayanca"
"334221","290040098","002-7","192732","0974758","2700","E14B34","R","Tlaxcala","Atltzayanca"
"334222","290040099","004-6","192238","0974851","2560","E14B34","R","Tlaxcala","Atltzayanca"
"334223","290040100","002-7","192653","0975027","2600","E14B34","R","Tlaxcala","Atltzayanca"
"334224","290040101","002-7","192720","0974815","2660","E14B34","R","Tlaxcala","Atltzayanca"
"334225","290040102","004-6","192347","0974227","2680","E14B34","R","Tlaxcala","Atltzayanca"
"334226","290040103","004-6","192142","0974720","2500","E14B34","R","Tlaxcala","Atltzayanca"
"334227","290040106","","0","0","","","R","Tlaxcala","Atltzayanca"
"334228","290040107","002-7","192617","0975050","2600","E14B34","R","Tlaxcala","Atltzayanca"
"334229","290040108","005-0","192709","0975258","2560","E14B34","R","Tlaxcala","Atltzayanca"
"334230","290040109","","0","0","","","R","Tlaxcala","Atltzayanca"
"334231","290040110","","0","0","","","R","Tlaxcala","Atltzayanca"
"334232","290040111","","0","0","","","R","Tlaxcala","Atltzayanca"
"334233","290040112","","0","0","","","R","Tlaxcala","Atltzayanca"
"334234","290050001","001-A","192456","0980824","2400","E14B33","U","Tlaxcala","Apizaco"
"334235","290050002","069-8","192521","0980751","2400","E14B33","U","Tlaxcala","Apizaco"
"334236","290050003","023-6","192620","0980437","2460","E14B33","R","Tlaxcala","Apizaco"
"334237","290050004","017-0","192628","0980955","2460","E14B33","R","Tlaxcala","Apizaco"
"334238","290050005","017-0","192754","0980929","2500","E14B33","R","Tlaxcala","Apizaco"
"334239","290050006","068-3","192439","0980649","2400","E14B33","U","Tlaxcala","Apizaco"
"334240","290050007","065-A","192509","0980710","2400","E14B33","U","Tlaxcala","Apizaco"
"334241","290050008","017-0","192528"," 980826","2400","E14B33","R","Tlaxcala","Apizaco"
"334242","290050009","027-4","192318","0980858","2400","E14B33","U","Tlaxcala","Apizaco"
"334243","290050010","016-6","192516","0980522","2420","E14B33","U","Tlaxcala","Apizaco"
"334244","290050011","017-0","192641","0980859","2440","E14B33","R","Tlaxcala","Apizaco"
"334245","290050016","017-0","192536","0980846","2400","E14B33","R","Tlaxcala","Apizaco"
"334246","290050017","017-0","192801","0981023","2480","E14B33","R","Tlaxcala","Apizaco"
"334247","290050018","017-0","192723","0981036","2480","E14B33","R","Tlaxcala","Apizaco"
"334248","290050019","023-6","192422","0980501","2440","E14B33","R","Tlaxcala","Apizaco"
"334249","290050020","017-0","192653","0980850","2440","E14B33","R","Tlaxcala","Apizaco"
"334250","290050021","017-0","192615","0980850","2420","E14B33","R","Tlaxcala","Apizaco"
"334251","290050022","017-0","192724","0980852","2460","E14B33","R","Tlaxcala","Apizaco"
"334252","290050023","017-0","192732","0980910","2460","E14B33","R","Tlaxcala","Apizaco"
"334253","290050024","017-0","192613","0981040","2420","E14B33","R","Tlaxcala","Apizaco"
"334254","290050026","017-0","192640","0980942","2440","E14B33","R","Tlaxcala","Apizaco"
"334255","290050027","023-6","192449","0980431","2440","E14B33","R","Tlaxcala","Apizaco"
"334256","290050028","023-6","192421","0980511","2400","E14B33","R","Tlaxcala","Apizaco"
"334257","290050029","023-6","192409","0980445","2420","E14B33","R","Tlaxcala","Apizaco"
"334258","290050030","017-0","192729","0980900","2480","E14B33","R","Tlaxcala","Apizaco"
"334259","290050031","","0","0","","","R","Tlaxcala","Apizaco"
"334260","290050032","","0","0","","","R","Tlaxcala","Apizaco"
"334261","290050033","","0","0","","","R","Tlaxcala","Apizaco"
"334262","290059901","","0","0","","","R","Tlaxcala","Apizaco"
"334263","290060001","009-3","193516","0983409","2580","E14B22","U","Tlaxcala","Calpulalpan"
"334264","290060002","006-A","193741","0983454","2530","E14B22","R","Tlaxcala","Calpulalpan"
"334265","290060003","","0","0","","","R","Tlaxcala","Calpulalpan"
"334266","290060004","","0","0","","","R","Tlaxcala","Calpulalpan"
"334267","290060005","006-A","193513","0983141","2540","E14B22","R","Tlaxcala","Calpulalpan"
"334268","290060006","","0","0","","","R","Tlaxcala","Calpulalpan"
"334269","290060007","007-4","193344","0982908","2560","E14B22","R","Tlaxcala","Calpulalpan"
"334270","290060008","006-A","193222","0983323","2710","E14B22","R","Tlaxcala","Calpulalpan"
"334271","290060009","005-5","193343","0983508","2660","E14B22","R","Tlaxcala","Calpulalpan"
"334272","290060010","004-0","193405","0983941","2690","E14B22","R","Tlaxcala","Calpulalpan"
"334273","290060011","","0","0","","","R","Tlaxcala","Calpulalpan"
"334274","290060012","005-5","193527","0983655","2600","E14B22","R","Tlaxcala","Calpulalpan"
"334275","290060013","007-4","193540","0983045","2520","E14B22","R","Tlaxcala","Calpulalpan"
"334276","290060014","006-A","193547","0983627","2570","E14B22","R","Tlaxcala","Calpulalpan"
"334277","290060015","004-0","193552","0983751","2590","E14B22","R","Tlaxcala","Calpulalpan"
"334278","290060016","006-A","193635","0983552","2550","E14B22","R","Tlaxcala","Calpulalpan"
"334279","290060017","","0","0","","","R","Tlaxcala","Calpulalpan"
"334280","290060018","004-0","193606","0983857","2660","E14B22","R","Tlaxcala","Calpulalpan"
"334281","290060019","005-5","193221","0983704","2750","E14B22","R","Tlaxcala","Calpulalpan"
"334282","290060020","","0","0","","","R","Tlaxcala","Calpulalpan"
"334283","290060021","005-5","193445","0983734","2660","E14B22","R","Tlaxcala","Calpulalpan"
"334284","290060022","007-4","193348","0982653","2570","E14B22","R","Tlaxcala","Calpulalpan"
"334285","290060023","007-4","193449","0982839","2540","E14B22","R","Tlaxcala","Calpulalpan"
"334286","290060024","007-4","193402","0982755","2560","E14B22","R","Tlaxcala","Calpulalpan"
"334287","290060026","","0","0","","","R","Tlaxcala","Calpulalpan"
"334288","290060027","","0","0","","","R","Tlaxcala","Calpulalpan"
"334289","290060028","","0","0","","","R","Tlaxcala","Calpulalpan"
"334290","290060030","004-0","193331","0984214","2890","E14B21","R","Tlaxcala","Calpulalpan"
"334291","290060032","007-4","193323","0983159","2610","E14B22","R","Tlaxcala","Calpulalpan"
"334292","290060033","006-A","193558","0983616","2570","E14B22","R","Tlaxcala","Calpulalpan"
"334293","290060034","007-4","193243","0982912","2610","E14B22","R","Tlaxcala","Calpulalpan"
"334294","290060036","005-5","193215","0983553","2650","E14B22","R","Tlaxcala","Calpulalpan"
"334295","290060037","005-5","193302","0983628","2720","E14B22","R","Tlaxcala","Calpulalpan"
"334296","290060038","004-0","193404","0984059","2800","E14B21","R","Tlaxcala","Calpulalpan"
"334297","290060039","006-A","193311","0983238","2640","E14B22","R","Tlaxcala","Calpulalpan"
"334298","290060040","006-A","193349","0983204","2600","E14B22","R","Tlaxcala","Calpulalpan"
"334299","290060041","007-4","193350","0983108","2580","E14B22","R","Tlaxcala","Calpulalpan"
"334300","290060042","007-4","193324","0983144","2600","E14B22","R","Tlaxcala","Calpulalpan"
"334301","290060045","007-4","193326","0983126","2580","E14B22","R","Tlaxcala","Calpulalpan"
"334302","290060046","007-4","193334","0983146","2600","E14B22","R","Tlaxcala","Calpulalpan"
"334303","290060047","006-A","193621","0983428","2550","E14B22","R","Tlaxcala","Calpulalpan"
"334304","290060048","006-A","193632"," 983432","2550","E14B22","R","Tlaxcala","Calpulalpan"
"334305","290060049","007-4","193354","0982950","2560","E14B22","R","Tlaxcala","Calpulalpan"
"334306","290060051","007-4","193336","0983151","2600","E14B22","R","Tlaxcala","Calpulalpan"
"334307","290060052","007-4","193352","0983056","2570","E14B22","R","Tlaxcala","Calpulalpan"
"334308","290060053","007-4","193312","0983100","2550","E14B22","R","Tlaxcala","Calpulalpan"
"334309","290060054","006-A","193608","0983408","2550","E14B22","R","Tlaxcala","Calpulalpan"
"334310","290060055","006-A","193619"," 983324","2530","E14B22","R","Tlaxcala","Calpulalpan"
"334311","290060056","006-A","193617","0983316","2540","E14B22","R","Tlaxcala","Calpulalpan"
"334312","290060057","007-4","193409","0983031","2540","E14B22","R","Tlaxcala","Calpulalpan"
"334313","290060058","006-A","193737"," 983436","2520","E14B22","R","Tlaxcala","Calpulalpan"
"334314","290060059","005-5","193208","0983647","2780","E14B22","R","Tlaxcala","Calpulalpan"
"334315","290060060","005-5","193219","0983648","2760","E14B22","R","Tlaxcala","Calpulalpan"
"334316","290060061","005-5","193229","0983641","2730","E14B22","R","Tlaxcala","Calpulalpan"
"334317","290060062","005-5","193442","0983504","2630","E14B22","R","Tlaxcala","Calpulalpan"
"334318","290060063","004-0","193552","0983817","2600","E14B22","R","Tlaxcala","Calpulalpan"
"334319","290060064","004-0","193542","0983805","2590","E14B22","R","Tlaxcala","Calpulalpan"
"334320","290060065","006-A","193237","0983310","2690","E14B22","R","Tlaxcala","Calpulalpan"
"334321","290060066","006-A","193244","0983314","2690","E14B22","R","Tlaxcala","Calpulalpan"
"334322","290060067","006-A","193244","0983303","2680","E14B22","R","Tlaxcala","Calpulalpan"
"334323","290060068","006-A","193319"," 983259","2630","E14B22","R","Tlaxcala","Calpulalpan"
