"CLAVE","CVE_GEOEST","CVE_AGEB","LATITUD","LONGITUD","ALTITUD","CARTA_TOPO","TIPO","NOMBRE_EDO","NOMBRE_MUN"
"41539","060010001","008-1","185605","1035753","0040","E13B54","U","Colima","Armería"
"41540","060010002","","0","0","","","R","Colima","Armería"
"41541","060010003","001-A","190537","1035404","0175","E13B44","R","Colima","Armería"
"41542","060010004","","0","0","","","R","Colima","Armería"
"41543","060010005","003-9","185753","1040307","0020","E13B53","R","Colima","Armería"
"41544","060010007","022-1","185747","1035721","0080","E13B54","U","Colima","Armería"
"41545","060010008","004-3","185620","1040115","0010","E13B53","R","Colima","Armería"
"41546","060010009","003-9","185512","1040415","0003","E13B53","R","Colima","Armería"
"41547","060010010","","0","0","","","R","Colima","Armería"
"41548","060010011","001-A","190702","1035642","0320","E13B44","R","Colima","Armería"
"41549","060010012","","0","0","","","R","Colima","Armería"
"41550","060010013","","0","0","","","R","Colima","Armería"
"41551","060010014","","0","0","","","R","Colima","Armería"
"41552","060010015","","0","0","","","R","Colima","Armería"
"41553","060010016","003-9","185940","1040409","0020","E13B53","R","Colima","Armería"
"41554","060010017","004-3","185553","1035937","0009","E13B54","R","Colima","Armería"
"41555","060010018","","0","0","","","R","Colima","Armería"
"41556","060010019","004-3","185551","1035952","0009","E13B54","R","Colima","Armería"
"41557","060010020","","0","0","","","R","Colima","Armería"
"41558","060010021","","0","0","","","R","Colima","Armería"
"41559","060010022","","0","0","","","R","Colima","Armería"
"41560","060010023","","0","0","","","R","Colima","Armería"
"41561","060010024","","0","0","","","R","Colima","Armería"
"41562","060010025","","0","0","","","R","Colima","Armería"
"41563","060010026","003-9","185919","1040348","0038","E13B53","R","Colima","Armería"
"41564","060010027","","0","0","","","R","Colima","Armería"
"41565","060010028","","0","0","","","R","Colima","Armería"
"41566","060010029","","0","0","","","R","Colima","Armería"
"41567","060010030","","0","0","","","R","Colima","Armería"
"41568","060010031","004-3","185215","1035855","0010","E13B54","R","Colima","Armería"
"41569","060010032","004-3","185231","1035931","0003","E13B54","R","Colima","Armería"
"41570","060010033","","0","0","","","R","Colima","Armería"
"41571","060010034","001-A","190228","1035523","0120","E13B44","R","Colima","Armería"
"41572","060010035","032-5","190313","1035558","0110","E13B44","U","Colima","Armería"
"41573","060010036","004-3","185338","1040031","0006","E13B53","R","Colima","Armería"
"41574","060010037","003-9","185735","1040243","0018","E13B53","R","Colima","Armería"
"41575","060010038","","0","0","","","R","Colima","Armería"
"41576","060010039","004-3","185556","1040009","0018","E13B53","R","Colima","Armería"
"41577","060010040","","0","0","","","R","Colima","Armería"
"41578","060010041","","0","0","","","R","Colima","Armería"
"41579","060010042","003-9","185854","1040347","0020","E13B53","R","Colima","Armería"
"41580","060010044","001-A","185952","1035835","0070","E13B54","R","Colima","Armería"
"41581","060010045","001-A","190110","1040029","0096","E13B43","R","Colima","Armería"
"41582","060010046","001-A","190615","1040134","0237","E13B43","R","Colima","Armería"
"41583","060010047","","0","0","","","R","Colima","Armería"
"41584","060010048","003-9","185755","1040319","0017","E13B53","R","Colima","Armería"
"41585","060010049","003-9","185718","1040220","0019","E13B53","R","Colima","Armería"
"41586","060010052","","0","0","","","R","Colima","Armería"
"41587","060010054","","0","0","","","R","Colima","Armería"
"41588","060010056","","0","0","","","R","Colima","Armería"
"41589","060010058","004-3","185353","1040011","0008","E13B53","R","Colima","Armería"
"41590","060010059","001-A","190101","1035524","0095","E13B44","R","Colima","Armería"
"41591","060010060","","0","0","","","R","Colima","Armería"
"41592","060010061","004-3","185427","1035755","0025","E13B54","R","Colima","Armería"
"41593","060010062","003-9","185603","1040513","0005","E13B53","R","Colima","Armería"
"41594","060010063","003-9","190028","1040215","0523","E13B43","R","Colima","Armería"
"41595","060010067","004-3","185938","1035927","0085","E13B54","R","Colima","Armería"
"41596","060010069","001-A","185917","1035719","0017","E13B54","R","Colima","Armería"
"41597","060010070","004-3","185657","1035814","0018","E13B54","R","Colima","Armería"
"41598","060010071","004-3","185506","1035930","0010","E13B54","R","Colima","Armería"
"41599","060010073","001-A","190701","1035606","0190","E13B44","R","Colima","Armería"
"41600","060010074","004-3","185526","1040121","0015","E13B53","R","Colima","Armería"
"41601","060010075","004-3","185604","1040013","0017","E13B53","R","Colima","Armería"
"41602","060010077","004-3","185550","1035750","0040","E13B54","R","Colima","Armería"
"41603","060010080","001-A","185958","1045540","0050","E13B54","R","Colima","Armería"
"41604","060010081","001-A","190003","1035604","0050","E13B44","R","Colima","Armería"
"41605","060010083","001-A","190036","1035530","0078","E13B44","R","Colima","Armería"
"41606","060010084","004-3","185430","1040255","0000","E13B53","R","Colima","Armería"
"41607","060010085","004-3","185520","1040114","0015","E13B53","R","Colima","Armería"
"41608","060010088","004-3","185624","1035649","0048","E13B54","R","Colima","Armería"
"41609","060010090","004-3","185417","1040055","0008","E13B53","R","Colima","Armería"
"41610","060010091","004-3","185611","1040052","0018","E13B53","R","Colima","Armería"
"41611","060010097","001-A","185950","1035645","0060","E13B54","R","Colima","Armería"
"41612","060010099","003-9","185624","1040611","0004","E13B53","R","Colima","Armería"
"41613","060010100","001-A","190000","1035548","0100","E13B54","R","Colima","Armería"
"41614","060010101","004-3","185537","1035751","0040","E13B54","R","Colima","Armería"
"41615","060010102","004-3","185450","1040200","0008","E13B53","R","Colima","Armería"
"41616","060010104","004-3","185556","1035914","0016","E13B54","R","Colima","Armería"
"41617","060010106","001-A","190159","1035518","0102","E13B44","R","Colima","Armería"
"41618","060010107","004-3","185618","1040006","0017","E13B53","R","Colima","Armería"
"41619","060010108","004-3","185412","1035832","0009","E13B54","R","Colima","Armería"
"41620","060010111","004-3","185604","1040115","0017","E13B53","R","Colima","Armería"
