"CLAVE","CVE_GEOEST","CVE_AGEB","LATITUD","LONGITUD","ALTITUD","CARTA_TOPO","TIPO","NOMBRE_EDO","NOMBRE_MUN"
"311081","270010234","008-3","175520","0913036","0040","E15D15","R","Tabasco","Balancán"
"311082","270010235","005-A","180347","0912146","0020","E15B85","R","Tabasco","Balancán"
"311083","270010236","004-5","180027","0913013","0020","E15B85","R","Tabasco","Balancán"
"311084","270010237","009-8","175214","912650","0020","E15D15","R","Tabasco","Balancán"
"311085","270010238","002-6","180439","913602","0010","E15B85","R","Tabasco","Balancán"
"311086","270010239","010-0","175446","912018","0060","E15D15","R","Tabasco","Balancán"
"311087","270010240","","0","0","","","R","Tabasco","Balancán"
"311088","270010241","009-8","175550","0912923","0020","E15D15","R","Tabasco","Balancán"
"311089","270010242","030-8","174613","910807","0040","E15D16","R","Tabasco","Balancán"
"311090","270010243","033-1","174026","0913146","0020","E15D25","R","Tabasco","Balancán"
"311091","270010244","003-0","175641","0913425","0044","E15D15","R","Tabasco","Balancán"
"311092","270010245","036-5","173835","911756","0050","E15D26","R","Tabasco","Balancán"
"311093","270010246","005-A","175856","0912500","0060","E15D15","R","Tabasco","Balancán"
"311094","270010247","018-7","175217","0911548","0050","E15D16","R","Tabasco","Balancán"
"311095","270010248","008-3","175640","0913232","0049","E15D15","R","Tabasco","Balancán"
"311096","270010249","015-3","175001","913151","0020","E15D15","R","Tabasco","Balancán"
"311097","270010250","011-5","175639","911249","0050","E15D16","R","Tabasco","Balancán"
"311098","270010251","","0","0","","","R","Tabasco","Balancán"
"311099","270010252","029-5","174515","0911552","0040","E15D16","R","Tabasco","Balancán"
"311100","270010253","003-0","175620","0913623","0041","E15D15","R","Tabasco","Balancán"
"311101","270010254","009-8","175217","0912519","0020","E15D15","R","Tabasco","Balancán"
"311102","270010255","019-1","175227","0911243","0050","E15D16","R","Tabasco","Balancán"
"311103","270010256","003-0","175649","0913521","0020","E15D15","R","Tabasco","Balancán"
"311104","270010257","009-8","175618","0912919","0020","E15D15","R","Tabasco","Balancán"
"311105","270010258","","0","0","","","R","Tabasco","Balancán"
"311106","270010259","008-3","175411","913012","0030","E15D15","R","Tabasco","Balancán"
"311107","270010260","016-8","175216","0912905","0010","E15D15","R","Tabasco","Balancán"
"311108","270010261","","0","0","","","R","Tabasco","Balancán"
"311109","270010262","028-0","174600","0912428","0020","E15D15","R","Tabasco","Balancán"
"311110","270010263","036-5","173643","0911830","0040","E15D26","R","Tabasco","Balancán"
"311111","270010264","047-3","173259","0910920","0050","E15D26","R","Tabasco","Balancán"
"311112","270010265","009-8","175605","0912432","0064","E15D15","R","Tabasco","Balancán"
"311113","270010266","030-8","174525","910849","0050","E15D16","R","Tabasco","Balancán"
"311114","270010267","","0","0","","","R","Tabasco","Balancán"
"311115","270010268","017-2","174712","0912304","0030","E15D15","R","Tabasco","Balancán"
"311116","270010269","017-2","174802","0912240","0030","E15D15","R","Tabasco","Balancán"
"311117","270010270","","0","0","","","R","Tabasco","Balancán"
"311118","270010271","015-3","175215","0913035","0010","E15D15","R","Tabasco","Balancán"
"311119","270010272","","0","0","","","R","Tabasco","Balancán"
"311120","270010273","","0","0","","","R","Tabasco","Balancán"
"311121","270010274","018-7","174641","0911755","0030","E15D16","R","Tabasco","Balancán"
"311122","270010275","029-5","174324","0911608","0030","E15D26","R","Tabasco","Balancán"
"311123","270010276","002-6","180407","913510","0010","E15B85","R","Tabasco","Balancán"
"311124","270010277","008-3","175328","0913152","0010","E15D15","R","Tabasco","Balancán"
"311125","270010278","","0","0","","","R","Tabasco","Balancán"
"311126","270010279","008-3","175413","0913158","0020","E15D15","R","Tabasco","Balancán"
"311127","270010280","019-1","174632","911126","0040","E15D16","R","Tabasco","Balancán"
"311128","270010281","","0","0","","","R","Tabasco","Balancán"
"311129","270010282","009-8","175723","0912856","0020","E15D15","R","Tabasco","Balancán"
"311130","270010283","018-7","175004","0911812","0030","E15D16","R","Tabasco","Balancán"
"311131","270010284","018-7","174623","0911622","0030","E15D16","R","Tabasco","Balancán"
"311132","270010285","016-8","174958","0912526","0020","E15D15","R","Tabasco","Balancán"
"311133","270010286","028-0","174511","0912346","0020","E15D15","R","Tabasco","Balancán"
"311134","270010287","011-5","175834","0911320","0040","E15D16","R","Tabasco","Balancán"
"311135","270010288","016-8","175105","0912759","0010","E15D15","R","Tabasco","Balancán"
"311136","270010289","030-8","174618","0910931","0040","E15D16","R","Tabasco","Balancán"
"311137","270010290","","0","0","","","R","Tabasco","Balancán"
"311138","270010291","","0","0","","","R","Tabasco","Balancán"
"311139","270010292","009-8","175414","0912857","0020","E15D15","R","Tabasco","Balancán"
"311140","270010293","017-2","174813","0912139","0020","E15D15","R","Tabasco","Balancán"
"311141","270010294","034-6","173810","0912419","0020","E15D25","R","Tabasco","Balancán"
"311142","270010295","034-6","173747","912450","0030","E15D25","R","Tabasco","Balancán"
"311143","270010296","","0","0","","","R","Tabasco","Balancán"
"311144","270010297","018-7","174643","0911706","0030","E15D16","R","Tabasco","Balancán"
"311145","270010298","008-3","175519","0913247","0020","E15D15","R","Tabasco","Balancán"
"311146","270010299","016-8","175038","0912904","0020","E15D15","R","Tabasco","Balancán"
"311147","270010300","019-1","174616","911252","0040","E15D16","R","Tabasco","Balancán"
"311148","270010301","037-A","174120","911230","0050","E15D26","R","Tabasco","Balancán"
"311149","270010302","017-2","174554","912550","0030","E15D15","R","Tabasco","Balancán"
"311150","270010303","011-5","175427","0911243","0060","E15D16","R","Tabasco","Balancán"
"311151","270010304","015-3","175120","913047","0030","E15D15","R","Tabasco","Balancán"
"311152","270010305","036-5","173826","0911509","0050","E15D26","R","Tabasco","Balancán"
"311153","270010306","","0","0","","","R","Tabasco","Balancán"
"311154","270010307","015-3","174700","0913706","0010","E15D15","R","Tabasco","Balancán"
"311155","270010308","030-8","174622","0911125","0040","E15D16","R","Tabasco","Balancán"
"311156","270010309","","0","0","","","R","Tabasco","Balancán"
"311157","270010310","017-2","175045","0912428","0040","E15D15","R","Tabasco","Balancán"
"311158","270010311","019-1","175303","0911112","0060","E15D16","R","Tabasco","Balancán"
"311159","270010317","018-7","174916","0911459","0010","E15D16","R","Tabasco","Balancán"
"311160","270010318","018-7","174852","0911525","0030","E15D16","R","Tabasco","Balancán"
"311161","270010319","018-7","174856","0911534","0030","E15D16","R","Tabasco","Balancán"
"311162","270010320","018-7","174843","0911550","0030","E15D16","R","Tabasco","Balancán"
"311163","270010321","015-3","174658","0913150","0010","E15D15","R","Tabasco","Balancán"
"311164","270010322","025-7","174510","0913338","0010","E15D15","R","Tabasco","Balancán"
"311165","270010323","015-3","174711","0913041","0020","E15D15","R","Tabasco","Balancán"
"311166","270010324","025-7","174330","0912602","0020","E15D25","R","Tabasco","Balancán"
"311167","270010325","033-1","173916","0913324","0040","E15D25","R","Tabasco","Balancán"
"311168","270010326","033-1","173910","913310","0010","E15D25","R","Tabasco","Balancán"
"311169","270010327","024-2","174619","0913708","0010","E15D15","R","Tabasco","Balancán"
"311170","270010328","007-9","175219","0913738","0010","E15D15","R","Tabasco","Balancán"
"311171","270010329","036-5","173510","911720","0010","E15D26","R","Tabasco","Balancán"
"311172","270010330","036-5","173847","911610","0010","E15D26","R","Tabasco","Balancán"
"311173","270010331","035-0","173922","911845","0010","E15D26","R","Tabasco","Balancán"
"311174","270010332","036-5","173921","911607","0010","E15D26","R","Tabasco","Balancán"
"311175","270010333","036-5","173910","911611","0010","E15D26","R","Tabasco","Balancán"
"311176","270010334","018-7","175153","0911506","0050","E15D16","R","Tabasco","Balancán"
"311177","270010335","016-8","175155","0912937","0020","E15D15","R","Tabasco","Balancán"
"311178","270010336","010-0","175220","0912216","0055","E15D15","R","Tabasco","Balancán"
"311179","270010337","034-6","174137","0912349","0020","E15D25","R","Tabasco","Balancán"
"311180","270010338","034-6","174155","0912418","0020","E15D25","R","Tabasco","Balancán"
"311181","270010339","008-3","175311","0913131","0010","E15D15","R","Tabasco","Balancán"
"311182","270010340","008-3","175735","913107","0010","E15D15","R","Tabasco","Balancán"
"311183","270010341","008-3","175831","913100","0010","E15D15","R","Tabasco","Balancán"
"311184","270010342","008-3","175805","0913219","0010","E15D15","R","Tabasco","Balancán"
"311185","270010343","008-3","175630","0913100","0010","E15D15","R","Tabasco","Balancán"
"311186","270010344","008-3","175443","913120","0010","E15D15","R","Tabasco","Balancán"
"311187","270010345","008-3","175431","913038","0010","E15D15","R","Tabasco","Balancán"
"311188","270010346","008-3","175356","913046","0010","E15D15","R","Tabasco","Balancán"
"311189","270010347","008-3","175406","0913037","0010","E15D15","R","Tabasco","Balancán"
"311190","270010348","008-3","175418","913044","0010","E15D15","R","Tabasco","Balancán"
"311191","270010349","008-3","175414","913020","0010","E15D15","R","Tabasco","Balancán"
"311192","270010350","002-6","180351","913457","0010","E15B85","R","Tabasco","Balancán"
"311193","270010351","002-6","180355","0913316","0030","E15B85","R","Tabasco","Balancán"
"311194","270010352","017-2","174907","0912222","0030","E15D15","R","Tabasco","Balancán"
"311195","270010353","017-2","174755","0912228","0030","E15D15","R","Tabasco","Balancán"
"311196","270010354","009-8","175654","0912847","0010","E15D15","R","Tabasco","Balancán"
"311197","270010355","009-8","175604","912700","0010","E15D15","R","Tabasco","Balancán"
"311198","270010356","009-8","175431","0912620","0010","E15D15","R","Tabasco","Balancán"
"311199","270010357","009-8","175247","0912824","0010","E15D15","R","Tabasco","Balancán"
"311200","270010358","009-8","175242","0912912","0056","E15D15","R","Tabasco","Balancán"
"311201","270010359","009-8","175326","0912616","0010","E15D15","R","Tabasco","Balancán"
"311202","270010360","036-5","173740","911734","0010","E15D26","R","Tabasco","Balancán"
"311203","270010361","005-A","175900","912320","0060","E15D15","R","Tabasco","Balancán"
"311204","270010362","005-A","175830","912717","0060","E15D15","R","Tabasco","Balancán"
"311205","270010363","005-A","175755","912212","0070","E15D15","R","Tabasco","Balancán"
"311206","270010364","005-A","175800","912234","0010","E15D15","R","Tabasco","Balancán"
"311207","270010365","005-A","175846","0912236","0070","E15D15","R","Tabasco","Balancán"
"311208","270010366","010-0","175545","0912324","0091","E15D15","R","Tabasco","Balancán"
"311209","270010367","005-A","175713","0912119","0060","E15D15","R","Tabasco","Balancán"
"311210","270010368","005-A","175834","912158","0010","E15D15","R","Tabasco","Balancán"
"311211","270010369","005-A","175722","0912312","0062","E15D15","R","Tabasco","Balancán"
"311212","270010370","005-A","175837","912203","0060","E15D15","R","Tabasco","Balancán"
"311213","270010371","005-A","175702","912105","0060","E15D15","R","Tabasco","Balancán"
"311214","270010372","005-A","175734","0912330","0050","E15D15","R","Tabasco","Balancán"
"311215","270010373","005-A","175719","912251","0050","E15D15","R","Tabasco","Balancán"
"311216","270010374","005-A","175731","912157","0010","E15D15","R","Tabasco","Balancán"
"311217","270010375","005-A","175712","912234","0010","E15D15","R","Tabasco","Balancán"
"311218","270010376","016-8","175212","0912829","0010","E15D15","R","Tabasco","Balancán"
"311219","270010377","019-1","175217","0911353","0050","E15D16","R","Tabasco","Balancán"
"311220","270010378","019-1","175127","0911451","0050","E15D16","R","Tabasco","Balancán"
