"CLAVE","CVE_GEOEST","CVE_AGEB","LATITUD","LONGITUD","ALTITUD","CARTA_TOPO","TIPO","NOMBRE_EDO","NOMBRE_MUN"
"275091","250010001","001-2","254737","1085949","0010","G12D17","U","Sinaloa","Ahome"
"275092","250010067","146-8","255732","1091943","0001","G12D16","R","Sinaloa","Ahome"
"275093","250010068","152-3","255305","1090535","0010","G12D16","R","Sinaloa","Ahome"
"275094","250010069","","0","0","","","R","Sinaloa","Ahome"
"275095","250010070","050-6","255508","1091020","0010","G12D16","U","Sinaloa","Ahome"
"275096","250010071","","0","0","","","R","Sinaloa","Ahome"
"275097","250010072","147-2","255819","1091656","0004","G12D16","R","Sinaloa","Ahome"
"275098","250010073","","0","0","","","R","Sinaloa","Ahome"
"275099","250010074","","0","0","","","R","Sinaloa","Ahome"
"275100","250010075","","0","0","","","R","Sinaloa","Ahome"
"275101","250010076","152-3","255648","1090448","0010","G12D16","R","Sinaloa","Ahome"
"275102","250010077","156-1","254915","1085139","0010","G12D17","R","Sinaloa","Ahome"
"275103","250010078","","0","0","","","R","Sinaloa","Ahome"
"275104","250010079","","0","0","","","R","Sinaloa","Ahome"
"275105","250010080","152-3","255429","1090059","0020","G12D16","R","Sinaloa","Ahome"
"275106","250010081","142-A","261911","1090508","0010","G12B76","R","Sinaloa","Ahome"
"275107","250010082","158-0","254532","1091124","0005","G12D16","R","Sinaloa","Ahome"
"275108","250010083","173-5","255227","1090704","0010","G12D16","U","Sinaloa","Ahome"
"275109","250010084","","0","0","","","R","Sinaloa","Ahome"
"275110","250010085","","0","0","","","R","Sinaloa","Ahome"
"275111","250010086","","0","0","","","R","Sinaloa","Ahome"
"275112","250010087","","0","0","","","R","Sinaloa","Ahome"
"275113","250010088","155-7","254625","1090158","0010","G12D16","R","Sinaloa","Ahome"
"275114","250010089","","0","0","","","R","Sinaloa","Ahome"
"275115","250010090","147-2","255838","1091504","0010","G12D16","R","Sinaloa","Ahome"
"275116","250010091","","0","0","","","R","Sinaloa","Ahome"
"275117","250010092","","0","0","","","R","Sinaloa","Ahome"
"275118","250010093","","0","0","","","R","Sinaloa","Ahome"
"275119","250010094","","0","0","","","R","Sinaloa","Ahome"
"275120","250010095","151-9","255302","1091727","0005","G12D16","R","Sinaloa","Ahome"
"275121","250010096","","0","0","","","R","Sinaloa","Ahome"
"275122","250010097","","0","0","","","R","Sinaloa","Ahome"
"275123","250010098","","0","0","","","R","Sinaloa","Ahome"
"275124","250010099","","0","0","","","R","Sinaloa","Ahome"
"275125","250010100","","0","0","","","R","Sinaloa","Ahome"
"275126","250010101","154-2","255003","1091129","0010","G12D16","R","Sinaloa","Ahome"
"275127","250010103","","0","0","","","R","Sinaloa","Ahome"
"275128","250010104","","0","0","","","R","Sinaloa","Ahome"
"275129","250010105","","0","0","","","R","Sinaloa","Ahome"
"275130","250010106","","0","0","","","R","Sinaloa","Ahome"
"275131","250010107","154-2","254945","1091305","0001","G12D16","R","Sinaloa","Ahome"
"275132","250010108","","0","0","","","R","Sinaloa","Ahome"
"275133","250010109","","0","0","","","R","Sinaloa","Ahome"
"275134","250010110","","0","0","","","R","Sinaloa","Ahome"
"275135","250010111","","0","0","","","R","Sinaloa","Ahome"
"275136","250010112","162-7","253205","1085856","0010","G12D27","R","Sinaloa","Ahome"
"275137","250010113","","0","0","","","R","Sinaloa","Ahome"
"275138","250010114","","0","0","","","R","Sinaloa","Ahome"
"275139","250010115","165-0","255241","1085405","0020","G12D17","U","Sinaloa","Ahome"
"275140","250010116","","0","0","","","R","Sinaloa","Ahome"
"275141","250010117","","0","0","","","R","Sinaloa","Ahome"
"275142","250010118","243-2","255631","1090934","0010","G12D16","U","Sinaloa","Ahome"
"275143","250010119","244-7","254530","1091858","0001","G12D16","U","Sinaloa","Ahome"
"275144","250010120","048-9","255033","1090109","0010","G12D16","U","Sinaloa","Ahome"
"275145","250010121","","0","0","","","R","Sinaloa","Ahome"
"275146","250010122","152-3","255239","1090638","0010","G12D16","R","Sinaloa","Ahome"
"275147","250010123","","0","0","","","R","Sinaloa","Ahome"
"275148","250010124","","0","0","","","R","Sinaloa","Ahome"
"275149","250010125","151-9","255419","1091742","0005","G12D16","R","Sinaloa","Ahome"
"275150","250010126","279-0","260917","1090318","0010","G12B86","U","Sinaloa","Ahome"
"275151","250010128","147-2","255930","1091620","0005","G12D16","R","Sinaloa","Ahome"
"275152","250010129","155-7","255136","1090505","0010","G12D16","R","Sinaloa","Ahome"
"275153","250010130","","0","0","","","R","Sinaloa","Ahome"
"275154","250010131","139-8","262044","1090106","0030","G12B76","R","Sinaloa","Ahome"
"275155","250010132","139-8","262230","1090036","0030","G12B76","R","Sinaloa","Ahome"
"275156","250010133","","0","0","","","R","Sinaloa","Ahome"
"275157","250010134","","0","0","","","R","Sinaloa","Ahome"
"275158","250010135","","0","0","","","R","Sinaloa","Ahome"
"275159","250010136","100-6","254547","1085012","0010","G12D17","U","Sinaloa","Ahome"
"275160","250010138","152-3","255207","1090225","0010","G12D16","R","Sinaloa","Ahome"
"275161","250010139","152-3","255212","1090030","0010","G12D16","R","Sinaloa","Ahome"
"275162","250010140","151-9","255558","1091119","0001","G12D16","R","Sinaloa","Ahome"
"275163","250010141","","0","0","","","U","Sinaloa","Ahome"
"275164","250010142","152-3","255259","1090033","0020","G12D16","R","Sinaloa","Ahome"
"275165","250010143","187-7","262000","1090143","0020","G12B76","U","Sinaloa","Ahome"
"275166","250010144","155-7","254236","1090105","0001","G12D26","R","Sinaloa","Ahome"
"275167","250010145","","0","0","","","R","Sinaloa","Ahome"
"275168","250010146","152-3","255237","1090239","0010","G12D16","R","Sinaloa","Ahome"
"275169","250010147","150-4","255716","1090442","0010","G12D16","R","Sinaloa","Ahome"
"275170","250010148","153-8","255242","1092015","0001","G12D15","R","Sinaloa","Ahome"
"275171","250010149","153-8","255115","1091940","0001","G12D16","R","Sinaloa","Ahome"
"275172","250010150","147-2","260343","1091445","0010","G12B86","R","Sinaloa","Ahome"
"275173","250010151","","0","0","","","R","Sinaloa","Ahome"
"275174","250010152","","0","0","","","R","Sinaloa","Ahome"
"275175","250010155","","0","0","","","R","Sinaloa","Ahome"
"275176","250010156","119-0","261607","1090214","0006","G12B76","U","Sinaloa","Ahome"
"275177","250010157","","0","0","","","R","Sinaloa","Ahome"
"275178","250010158","","0","0","","","R","Sinaloa","Ahome"
"275179","250010159","","0","0","","","R","Sinaloa","Ahome"
"275180","250010160","114-8","255812","1091816","0010","G12D16","U","Sinaloa","Ahome"
"275181","250010161","","0","0","","","R","Sinaloa","Ahome"
"275182","250010162","","0","0","","","R","Sinaloa","Ahome"
"275183","250010163","147-2","255726","1091241","0005","G12D16","R","Sinaloa","Ahome"
"275184","250010164","","0","0","","","R","Sinaloa","Ahome"
"275185","250010165","155-7","254555","1085552","0010","G12D17","R","Sinaloa","Ahome"
"275186","250010166","140-0","261251","1091549","0010","G12B86","R","Sinaloa","Ahome"
"275187","250010167","","0","0","","","R","Sinaloa","Ahome"
"275188","250010168","","0","0","","","R","Sinaloa","Ahome"
"275189","250010169","141-5","260553","1092224","0001","G12B85","R","Sinaloa","Ahome"
"275190","250010170","","0","0","","","R","Sinaloa","Ahome"
"275191","250010171","","0","0","","","R","Sinaloa","Ahome"
"275192","250010172","","0","0","","","R","Sinaloa","Ahome"
"275193","250010173","","0","0","","","R","Sinaloa","Ahome"
"275194","250010174","155-7","254811","1090349","0010","G12D16","R","Sinaloa","Ahome"
"275195","250010175","154-2","255310","1090854","0010","G12D16","R","Sinaloa","Ahome"
"275196","250010176","139-8","261943","1085657","0030","G12B77","R","Sinaloa","Ahome"
"275197","250010177","","0","0","","","R","Sinaloa","Ahome"
"275198","250010178","151-9","255620","1091322","0008","G12D16","R","Sinaloa","Ahome"
"275199","250010179","","0","0","","","R","Sinaloa","Ahome"
"275200","250010180","","0","0","","","R","Sinaloa","Ahome"
"275201","250010181","","0","0","","","R","Sinaloa","Ahome"
"275202","250010182","","0","0","","","R","Sinaloa","Ahome"
