"CLAVE","CVE_GEOEST","CVE_AGEB","LATITUD","LONGITUD","ALTITUD","CARTA_TOPO","TIPO","NOMBRE_EDO","NOMBRE_MUN"
"83828","080010123","253-2","301625","1065115","1300","H13A74","R","Chihuahua","Ahumada"
"83829","080010124","276-3","300852","1061202","1410","H13A86","R","Chihuahua","Ahumada"
"83830","080010125","","0","0","","","R","Chihuahua","Ahumada"
"83831","080010126","234-A","303201","1063520","1220","H13A65","R","Chihuahua","Ahumada"
"83832","080010127","","0","0","","","R","Chihuahua","Ahumada"
"83833","080010128","","0","0","","","R","Chihuahua","Ahumada"
"83834","080010130","","0","0","","","R","Chihuahua","Ahumada"
"83835","080010131","253-2","301435","1064839","1300","H13A84","R","Chihuahua","Ahumada"
"83836","080010136","299-4","294925","1062316","1620","H13C15","R","Chihuahua","Ahumada"
"83837","080010140","","0","0","","","R","Chihuahua","Ahumada"
"83838","080010145","236-9","303005","1062026","1260","H13A65","R","Chihuahua","Ahumada"
"83839","080010146","217-6","303738","1061218","1280","H13A66","R","Chihuahua","Ahumada"
"83840","080010149","183-5","310212","1061617","1400","H13A46","R","Chihuahua","Ahumada"
"83841","080010153","213-8","304016","1065912","1180","H13A64","R","Chihuahua","Ahumada"
"83842","080010154","","0","0","","","R","Chihuahua","Ahumada"
"83843","080010156","177-A","310514","1063421","1230","H13A45","R","Chihuahua","Ahumada"
"83844","080010158","","0","0","","","R","Chihuahua","Ahumada"
"83845","080010159","","0","0","","","R","Chihuahua","Ahumada"
"83846","080010160","","0","0","","","R","Chihuahua","Ahumada"
"83847","080010162","234-A","303123","1063127","1210","H13A65","R","Chihuahua","Ahumada"
"83848","080010163","","0","0","","","R","Chihuahua","Ahumada"
"83849","080010164","234-A","302930","1063123","1220","H13A75","R","Chihuahua","Ahumada"
"83850","080010165","","0","0","","","R","Chihuahua","Ahumada"
"83851","080010166","","0","0","","","R","Chihuahua","Ahumada"
"83852","080010168","301-3","294909","1061455","1540","H13C16","R","Chihuahua","Ahumada"
"83853","080010169","301-3","294934","1061145","1480","H13C16","R","Chihuahua","Ahumada"
"83854","080010170","300-9","295204","1061504","1540","H13C16","R","Chihuahua","Ahumada"
"83855","080010171","","0","0","","","R","Chihuahua","Ahumada"
"83856","080010173","256-6","301944","1063348","1260","H13A75","R","Chihuahua","Ahumada"
"83857","080010174","","0","0","","","R","Chihuahua","Ahumada"
"83858","080010175","255-1","302153","1063648","1250","H13A75","R","Chihuahua","Ahumada"
"83859","080010177","263-6","301719","1062336","1460","H13A75","R","Chihuahua","Ahumada"
"83860","080010178","","0","0","","","R","Chihuahua","Ahumada"
"83861","080010179","302-8","295057","1060050","1480","H13C16","R","Chihuahua","Ahumada"
"83862","080010180","193-9","303845","1063355","1190","H13A65","R","Chihuahua","Ahumada"
"83863","080010184","","0","0","","","R","Chihuahua","Ahumada"
"83864","080010185","247-7","302456","1063525","1230","H13A75","R","Chihuahua","Ahumada"
"83865","080010187","247-7","302548","1063244","1210","H13A75","R","Chihuahua","Ahumada"
"83866","080010188","247-7","302545","1063130","1220","H13A75","R","Chihuahua","Ahumada"
"83867","080010189","247-7","302837","1063253","1220","H13A75","R","Chihuahua","Ahumada"
"83868","080010191","234-A","302929","1063201","1210","H13A75","R","Chihuahua","Ahumada"
"83869","080010194","248-1","302313","1062500","1300","H13A75","R","Chihuahua","Ahumada"
"83870","080010198","249-6","302429","1062006","1340","H13A75","R","Chihuahua","Ahumada"
"83871","080010199","206-8","304755","1055356","1420","H13A57","R","Chihuahua","Ahumada"
"83872","080010201","181-6","305755","1062931","1300","H13A55","R","Chihuahua","Ahumada"
"83873","080010202","187-3","305557","1063615","1270","H13A55","R","Chihuahua","Ahumada"
"83874","080010203","187-3","305740","1063727","1300","H13A55","R","Chihuahua","Ahumada"
"83875","080010206","","0","0","","","R","Chihuahua","Ahumada"
"83876","080010208","197-7","305419","1061803","1300","H13A56","R","Chihuahua","Ahumada"
"83877","080010211","259-A","302042","1061219","1450","H13A76","R","Chihuahua","Ahumada"
"83878","080010212","","0","0","","","R","Chihuahua","Ahumada"
"83879","080010214","","0","0","","","R","Chihuahua","Ahumada"
"83880","080010215","","0","0","","","R","Chihuahua","Ahumada"
"83881","080010216","","0","0","","","R","Chihuahua","Ahumada"
"83882","080010217","","0","0","","","R","Chihuahua","Ahumada"
"83883","080010218","200-0","305014","1065301","1180","H13A54","R","Chihuahua","Ahumada"
"83884","080010222","269-3","300830","1063636","1480","H13A85","R","Chihuahua","Ahumada"
"83885","080010223","270-6","301406","1062826","1360","H13A85","R","Chihuahua","Ahumada"
"83886","080010225","","0","0","","","R","Chihuahua","Ahumada"
"83887","080010226","280-A","301529","1054644","1380","H13A77","R","Chihuahua","Ahumada"
"83888","080010227","","0","0","","","R","Chihuahua","Ahumada"
"83889","080010228","247-7","302452","1063353","1230","H13A75","R","Chihuahua","Ahumada"
"83890","080010229","247-7","302756","1063418","1220","H13A75","R","Chihuahua","Ahumada"
"83891","080010231","247-7","302521","1063229","1220","H13A75","R","Chihuahua","Ahumada"
"83892","080010235","253-2","301751","1064646","1280","H13A74","R","Chihuahua","Ahumada"
"83893","080010236","253-2","301717","1064648","1290","H13A74","R","Chihuahua","Ahumada"
"83894","080010237","","0","0","","","R","Chihuahua","Ahumada"
"83895","080010238","253-2","301440","1064918","1210","H13A84","R","Chihuahua","Ahumada"
"83896","080010239","253-2","301455","1064953","1300","H13A84","R","Chihuahua","Ahumada"
"83897","080010240","254-7","301547","1064541","1290","H13A74","R","Chihuahua","Ahumada"
"83898","080010241","256-6","301656","1063206","1300","H13A75","R","Chihuahua","Ahumada"
"83899","080010244","","0","0","","","R","Chihuahua","Ahumada"
"83900","080010245","196-2","305000","1062820","1210","H13A55","R","Chihuahua","Ahumada"
"83901","080010246","196-2","305037","1062727","1240","H13A55","R","Chihuahua","Ahumada"
"83902","080010247","196-2","305045","1062715","1220","H13A55","R","Chihuahua","Ahumada"
"83903","080010249","196-2","305220","1062523","1240","H13A55","R","Chihuahua","Ahumada"
"83904","080010251","","0","0","","","R","Chihuahua","Ahumada"
"83905","080010253","190-5","305612","1062547","1240","H13A55","R","Chihuahua","Ahumada"
"83906","080010255","261-7","302445","1055019","1420","H13A77","R","Chihuahua","Ahumada"
"83907","080010256","239-2","302835","1055043","1260","H13A77","R","Chihuahua","Ahumada"
"83908","080010263","234-A","303935","1063044","1200","H13A65","R","Chihuahua","Ahumada"
"83909","080010264","201-5","304233","1062956","1190","H13A65","R","Chihuahua","Ahumada"
"83910","080010265","","0","0","","","R","Chihuahua","Ahumada"
"83911","080010266","215-7","304045","1062850","1190","H13A65","R","Chihuahua","Ahumada"
"83912","080010268","","0","0","","","R","Chihuahua","Ahumada"
"83913","080010270","266-A","301816","1055643","1440","H13A77","R","Chihuahua","Ahumada"
"83914","080010272","","0","0","","","R","Chihuahua","Ahumada"
"83915","080010276","242-4","302230","1070724","1310","H13A73","R","Chihuahua","Ahumada"
"83916","080010277","282-9","300752","1063237","1480","H13A85","R","Chihuahua","Ahumada"
"83917","080010278","284-8","300402","1062016","1460","H13A85","R","Chihuahua","Ahumada"
"83918","080010279","","0","0","","","R","Chihuahua","Ahumada"
"83919","080010281","193-9","304759","1063211","1190","H13A55","R","Chihuahua","Ahumada"
"83920","080010282","","0","0","","","R","Chihuahua","Ahumada"
"83921","080010283","193-9","304710","1063201","1190","H13A55","R","Chihuahua","Ahumada"
"83922","080010284","201-5","304730","1063135","1200","H13A55","R","Chihuahua","Ahumada"
"83923","080010285","181-6","310156","1063254","1330","H13A45","R","Chihuahua","Ahumada"
"83924","080010288","","0","0","","","R","Chihuahua","Ahumada"
"83925","080010289","201-5","304215","1063140","1200","H13A65","R","Chihuahua","Ahumada"
"83926","080010290","","0","0","","","R","Chihuahua","Ahumada"
"83927","080010296","","0","0","","","R","Chihuahua","Ahumada"
"83928","080010302","234-A","303536","1063112","1200","H13A65","R","Chihuahua","Ahumada"
"83929","080010303","234-A","303629","1063209","1200","H13A65","R","Chihuahua","Ahumada"
"83930","080010304","234-A","303726","1062941","1200","H13A65","R","Chihuahua","Ahumada"
"83931","080010305","","0","0","","","R","Chihuahua","Ahumada"
"83932","080010314","234-A","303157","1063731","1220","H13A65","R","Chihuahua","Ahumada"
"83933","080010315","234-A","303112","1063651","1220","H13A65","R","Chihuahua","Ahumada"
"83934","080010316","234-A","303036","1063628","1220","H13A65","R","Chihuahua","Ahumada"
"83935","080010317","","0","0","","","R","Chihuahua","Ahumada"
"83936","080010318","","0","0","","","R","Chihuahua","Ahumada"
"83937","080010319","","0","0","","","R","Chihuahua","Ahumada"
"83938","080010321","","0","0","","","R","Chihuahua","Ahumada"
"83939","080010325","271-0","301150","1062444","1400","H13A85","R","Chihuahua","Ahumada"
"83940","080010326","273-A","301136","1061704","1430","H13A86","R","Chihuahua","Ahumada"
"83941","080010327","297-5","294950","1063515","1540","H13C15","R","Chihuahua","Ahumada"
"83942","080010329","193-9","305143","1064523","1220","H13A54","R","Chihuahua","Ahumada"
"83943","080010333","","0","0","","","R","Chihuahua","Ahumada"
"83944","080010334","243-9","302323","1070125","1350","H13A73","R","Chihuahua","Ahumada"
"83945","080010336","","0","0","","","R","Chihuahua","Ahumada"
"83946","080010338","","0","0","","","R","Chihuahua","Ahumada"
"83947","080010339","","0","0","","","R","Chihuahua","Ahumada"
"83948","080010341","247-7","302426","1063200","1250","H13A75","R","Chihuahua","Ahumada"
"83949","080010342","247-7","302648","1063348","1260","H13A75","R","Chihuahua","Ahumada"
"83950","080010349","247-7","302648","1063128","1220","H13A75","R","Chihuahua","Ahumada"
"83951","080010350","219-5","303434","1055258","1340","H13A67","R","Chihuahua","Ahumada"
"83952","080010351","223-1","303205","1064859","1260","H13A64","R","Chihuahua","Ahumada"
"83953","080010352","","0","0","","","R","Chihuahua","Ahumada"
"83954","080010353","230-1","303324","1065136","1260","H13A64","R","Chihuahua","Ahumada"
"83955","080010354","231-6","303315","1065130","1250","H13A64","R","Chihuahua","Ahumada"
"83956","080010356","232-0","302304","1064702","1270","H13A74","R","Chihuahua","Ahumada"
"83957","080010357","","0","0","","","R","Chihuahua","Ahumada"
"83958","080010358","253-2","301816","1064612","1200","H13A74","R","Chihuahua","Ahumada"
"83959","080010359","254-7","301816","1064528","1280","H13A74","R","Chihuahua","Ahumada"
"83960","080010360","245-8","302141","1064138","1260","H13A74","R","Chihuahua","Ahumada"
"83961","080010361","245-8","302118","1064338","1270","H13A74","R","Chihuahua","Ahumada"
"83962","080010363","214-2","303341","1064304","1240","H13A64","R","Chihuahua","Ahumada"
"83963","080010364","233-5","303045","1064506","1250","H13A64","R","Chihuahua","Ahumada"
"83964","080010365","","0","0","","","R","Chihuahua","Ahumada"
"83965","080010373","","0","0","","","R","Chihuahua","Ahumada"
"83966","080010374","","0","0","","","R","Chihuahua","Ahumada"
"83967","080010375","230-1","303415","1065212","1230","H13A64","R","Chihuahua","Ahumada"
"83968","080010376","","0","0","","","R","Chihuahua","Ahumada"
"83969","080010377","244-3","302418","1065802","1400","H13A74","R","Chihuahua","Ahumada"
"83970","080010378","298-A","295120","1062631","1620","H13C15","R","Chihuahua","Ahumada"
"83971","080010379","256-6","302058","1063117","1280","H13A75","R","Chihuahua","Ahumada"
"83972","080010380","228-4","303234","1054413","1290","H13A67","R","Chihuahua","Ahumada"
"83973","080010381","270-6","301146","1062827","1410","H13A85","R","Chihuahua","Ahumada"
"83974","080010382","","0","0","","","R","Chihuahua","Ahumada"
"83975","080010383","306-6","294455","1062131","1400","H13C25","R","Chihuahua","Ahumada"
"83976","080010384","","0","0","","","R","Chihuahua","Ahumada"
"83977","080010386","","0","0","","","R","Chihuahua","Ahumada"
"83978","080010387","247-7","302614","1063530","1230","H13A75","R","Chihuahua","Ahumada"
"83979","080010388","257-0","301924","1062659","1380","H13A75","R","Chihuahua","Ahumada"
"83980","080010390","201-5","304014","1062820","0000","H13A55","R","Chihuahua","Ahumada"
"83981","080010391","299-4","294928","1062122","1660","H13C15","R","Chihuahua","Ahumada"
"83982","080010392","289-0","295714","1062208","1560","H13C15","R","Chihuahua","Ahumada"
"83983","080010397","246-2","302156","1063920","1260","H13A75","R","Chihuahua","Ahumada"
"83984","080010399","246-2","302325","1063926","1240","H13A75","R","Chihuahua","Ahumada"
"83985","080010400","245-8","302105","1064434","1260","H13A74","R","Chihuahua","Ahumada"
"83986","080010401","285-2","300204","1061532","1400","H13A86","R","Chihuahua","Ahumada"
"83987","080010402","193-9","303845","1062931","1200","H13A65","R","Chihuahua","Ahumada"
"83988","080010403","","0","0","","","R","Chihuahua","Ahumada"
"83989","080010405","193-9","303734","1062619","1240","H13A65","R","Chihuahua","Ahumada"
"83990","080010406","235-4","303135","1062859","1220","H13A65","R","Chihuahua","Ahumada"
"83991","080010408","279-7","301108","1054922","1320","H13A87","R","Chihuahua","Ahumada"
"83992","080010415","274-4","300438","1061517","1390","H13A86","R","Chihuahua","Ahumada"
"83993","080010419","193-9","303949","1063101","1200","H13A65","R","Chihuahua","Ahumada"
"83994","080010422","253-2","301536","1064810","1295","H13A74","R","Chihuahua","Ahumada"
"83995","080010423","235-4","302931","1062702","1240","H13A75","R","Chihuahua","Ahumada"
"83996","080010427","196-2","304959","1062852","1220","H13A55","R","Chihuahua","Ahumada"
"83997","080010428","186-9","305427","1063830","1220","H13A55","R","Chihuahua","Ahumada"
"83998","080010430","","0","0","","","R","Chihuahua","Ahumada"
"83999","080010431","194-3","305237","1063635","1210","H13A55","R","Chihuahua","Ahumada"
"84000","080010432","254-7","301718","1064452","1290","H13A74","R","Chihuahua","Ahumada"
"84001","080010433","253-2","302035","1064843","1290","H13A74","R","Chihuahua","Ahumada"
"84002","080010434","","0","0","","","R","Chihuahua","Ahumada"
"84003","080010436","235-4","303226","1063032","1210","H13A65","R","Chihuahua","Ahumada"
"84004","080010437","","0","0","","","R","Chihuahua","Ahumada"
"84005","080010438","305-1","294620","1062647","1700","H13C15","R","Chihuahua","Ahumada"
"84006","080010440","254-7","301600","1064552","1282","H13A74","R","Chihuahua","Ahumada"
"84007","080010441","291-8","300028","1060938","1410","H13A86","R","Chihuahua","Ahumada"
"84008","080010446","244-3","301820","1065140","0000","H13A74","R","Chihuahua","Ahumada"
"84009","080010447","193-9","304445","1063941","1190","H13A65","R","Chihuahua","Ahumada"
"84010","080010448","216-1","304155","1062015","1230","H13A65","R","Chihuahua","Ahumada"
"84011","080010450","216-1","304110","1061412","1280","H13A66","R","Chihuahua","Ahumada"
"84012","080010451","221-2","304040","1054745","1400","H13A67","R","Chihuahua","Ahumada"
"84013","080010452","203-4","304800","1061532","1300","H13A56","R","Chihuahua","Ahumada"
"84014","080010454","260-2","302047","1060108","1430","H13A76","R","Chihuahua","Ahumada"
"84015","080010455","254-7","301706","1064429","1290","H13A74","R","Chihuahua","Ahumada"
"84016","080010456","307-0","294729","1060311","1480","H13C16","R","Chihuahua","Ahumada"
"84017","080010457","243-9","301939","1070337","1350","H13A73","R","Chihuahua","Ahumada"
"84018","080010458","234-A","303617","1063209","1190","H13A65","R","Chihuahua","Ahumada"
"84019","080010463","271-0","301505","1062152","1480","H13A75","R","Chihuahua","Ahumada"
"84020","080010466","249-6","302505","1062440","1300","H13A75","R","Chihuahua","Ahumada"
"84021","080010470","193-9","303956","1063541","1200","H13A65","R","Chihuahua","Ahumada"
"84022","080010471","234-A","303654","1063005","1200","H13A65","R","Chihuahua","Ahumada"
"84023","080010476","235-4","303408","1062735","1220","H13A65","R","Chihuahua","Ahumada"
"84024","080010477","234-A","303259","1063457","1200","H13A65","R","Chihuahua","Ahumada"
"84025","080010481","225-0","303857","1061517","1260","H13A66","R","Chihuahua","Ahumada"
"84026","080010482","","0","0","","","R","Chihuahua","Ahumada"
"84027","080010484","286-7","300525","1055729","1340","H13A87","R","Chihuahua","Ahumada"
"84028","080010485","284-8","300208","1061916","1470","H13A86","R","Chihuahua","Ahumada"
"84029","080010486","201-5","304833","1063021","1200","H13A55","R","Chihuahua","Ahumada"
"84030","080010487","229-9","302950","1070311","1300","H13A73","R","Chihuahua","Ahumada"
"84031","080010492","234-A","303700","1063010","1180","H13A65","R","Chihuahua","Ahumada"
"84032","080010493","193-9","303848","1062922","1200","H13A65","R","Chihuahua","Ahumada"
"84033","080010495","193-9","303830","1062900","1200","H13A65","R","Chihuahua","Ahumada"
"84034","080010496","215-7","304012","1062823","1180","H13A65","R","Chihuahua","Ahumada"
"84035","080010497","234-A","303924","1063153","1190","H13A65","R","Chihuahua","Ahumada"
"84036","080010501","234-A","303928","1063055","1190","H13A65","R","Chihuahua","Ahumada"
"84037","080010503","253-2","301855","1064638","1330","H13A74","R","Chihuahua","Ahumada"
"84038","080010504","201-5","304904","1063016","1210","H13A55","R","Chihuahua","Ahumada"
"84039","080010505","234-A","303747","1063200","0000","H13A65","R","Chihuahua","Ahumada"
"84040","080010506","253-2","301603","1064933","1200","H13A74","R","Chihuahua","Ahumada"
"84041","080010507","253-2","301555","1064910","1270","H13A74","R","Chihuahua","Ahumada"
"84042","080010509","253-2","302011","1064824","1288","H13A74","R","Chihuahua","Ahumada"
"84043","080010510","253-2","302012","1064830","1298","H13A74","R","Chihuahua","Ahumada"
"84044","080010512","284-8","295417","1062325","1600","H13C15","R","Chihuahua","Ahumada"
"84045","080010513","299-4","294927","1062313","1620","H13C15","R","Chihuahua","Ahumada"
"84046","080010514","","0","0","","","R","Chihuahua","Ahumada"
"84047","080010515","253-2","301523","1065045","1298","H13A74","R","Chihuahua","Ahumada"
"84048","080010516","253-2","301526","1064916","1260","H13A74","R","Chihuahua","Ahumada"
"84049","080010517","233-5","302607","1064324","1250","H13A74","R","Chihuahua","Ahumada"
"84050","080010518","253-2","301543","1064832","1200","H13A74","R","Chihuahua","Ahumada"
"84051","080010519","253-2","301600","1065100","1296","H13A74","R","Chihuahua","Ahumada"
"84052","080010521","","0","0","","","R","Chihuahua","Ahumada"
"84053","080010523","193-9","304000","1063110","1200","H13A65","R","Chihuahua","Ahumada"
"84054","080010524","201-5","305045","1063104","1220","H13A55","R","Chihuahua","Ahumada"
"84055","080010526","193-9","304148","1063707","1200","H13A65","R","Chihuahua","Ahumada"
"84056","080010527","193-9","304158","1063745","1200","H13A65","R","Chihuahua","Ahumada"
"84057","080010529","193-9","304223","1063810","1200","H13A65","R","Chihuahua","Ahumada"
"84058","080010531","234-A","303115","1063650","1229","H13A65","R","Chihuahua","Ahumada"
"84059","080010533","234-A","303428","1063446","1210","H13A65","R","Chihuahua","Ahumada"
"84060","080010534","234-A","303140","1063220","1210","H13A65","R","Chihuahua","Ahumada"
"84061","080010535","234-A","303926","1063051","1190","H13A65","R","Chihuahua","Ahumada"
"84062","080010537","234-A","302949","1063155","1210","H13A75","R","Chihuahua","Ahumada"
"84063","080010538","234-A","302957","1063206","1200","H13A75","R","Chihuahua","Ahumada"
"84064","080010542","272-5","300907","1062552","1400","H13A85","R","Chihuahua","Ahumada"
"84065","080010544","234-A","303732","1063049","1180","H13A65","R","Chihuahua","Ahumada"
"84066","080010545","255-1","302130","1063606","1270","H13A75","R","Chihuahua","Ahumada"
"84067","080010546","245-8","302050","1064432","1260","H13A74","R","Chihuahua","Ahumada"
