"CLAVE","CVE_GEOEST","CVE_AGEB","LATITUD","LONGITUD","ALTITUD","CARTA_TOPO","TIPO","NOMBRE_EDO","NOMBRE_MUN"
"189670","160020096","007-8","184733","1024525","0860","E13B57","R","Michoacán de Ocampo","Aguililla"
"189671","160020097","005-9","185028","1024325","0960","E13B57","R","Michoacán de Ocampo","Aguililla"
"189672","160020098","004-4","185412","1024826","0400","E13B57","R","Michoacán de Ocampo","Aguililla"
"189673","160020100","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189674","160020101","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189675","160020102","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189676","160020103","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189677","160020104","008-2","185010","1024002","0420","E13B57","R","Michoacán de Ocampo","Aguililla"
"189678","160020105","013-3","183852","1024535","0840","E13B67","R","Michoacán de Ocampo","Aguililla"
"189679","160020107","013-3","184259","1024527","0890","E13B67","R","Michoacán de Ocampo","Aguililla"
"189680","160020110","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189681","160020112","005-9","185411","1024519","0380","E13B57","R","Michoacán de Ocampo","Aguililla"
"189682","160020113","006-3","185016","1025231","1200","E13B57","R","Michoacán de Ocampo","Aguililla"
"189683","160020114","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189684","160020115","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189685","160020116","004-4","185226","1024829","0440","E13B57","R","Michoacán de Ocampo","Aguililla"
"189686","160020119","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189687","160020120","014-8","183442","1024748","0760","E13B67","R","Michoacán de Ocampo","Aguililla"
"189688","160020121","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189689","160020122","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189690","160020123","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189691","160020124","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189692","160020125","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189693","160020126","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189694","160020127","014-8","183657","1024711","0820","E13B67","R","Michoacán de Ocampo","Aguililla"
"189695","160020129","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189696","160020130","007-8","185052","1024806","0440","E13B57","R","Michoacán de Ocampo","Aguililla"
"189697","160020131","007-8","184810","1024430","0960","E13B57","R","Michoacán de Ocampo","Aguililla"
"189698","160020132","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189699","160020133","007-8","184907","1024156","0600","E13B57","R","Michoacán de Ocampo","Aguililla"
"189700","160020134","001-0","190036","1024142","0280","E13B47","R","Michoacán de Ocampo","Aguililla"
"189701","160020135","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189702","160020136","002-5","185342","1024741","0400","E13B57","R","Michoacán de Ocampo","Aguililla"
"189703","160020137","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189704","160020138","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189705","160020139","011-4","184123","1024210","1200","E13B67","R","Michoacán de Ocampo","Aguililla"
"189706","160020140","010-A","184719","1024610","0800","E13B57","R","Michoacán de Ocampo","Aguililla"
"189707","160020141","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189708","160020142","012-9","183821","1024628","0830","E13B67","R","Michoacán de Ocampo","Aguililla"
"189709","160020143","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189710","160020144","006-3","184852","1024935","0680","E13B57","R","Michoacán de Ocampo","Aguililla"
"189711","160020145","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189712","160020146","006-3","184845","1024915","0820","E13B57","R","Michoacán de Ocampo","Aguililla"
"189713","160020147","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189714","160020148","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189715","160020150","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189716","160020151","003-A","185347","1024208","0520","E13B57","R","Michoacán de Ocampo","Aguililla"
"189717","160020152","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189718","160020153","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189719","160020155","013-3","184251","1024542","0900","E13B67","R","Michoacán de Ocampo","Aguililla"
"189720","160020156","006-3","184824","1024907","0800","E13B57","R","Michoacán de Ocampo","Aguililla"
"189721","160020157","003-A","185517","1023715","0280","E13B58","R","Michoacán de Ocampo","Aguililla"
"189722","160020158","003-A","185628","1024100","0360","E13B57","R","Michoacán de Ocampo","Aguililla"
"189723","160020159","013-3","183803","1024621","0830","E13B67","R","Michoacán de Ocampo","Aguililla"
"189724","160020160","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189725","160020161","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189726","160020162","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189727","160020163","002-5","185635","1024655","0380","E13B57","R","Michoacán de Ocampo","Aguililla"
"189728","160020164","009-7","184411","1025328","1720","E13B67","R","Michoacán de Ocampo","Aguililla"
"189729","160020165","011-4","184355","1023730","1500","E13B68","R","Michoacán de Ocampo","Aguililla"
"189730","160020166","005-9","185514","1024458","0340","E13B57","R","Michoacán de Ocampo","Aguililla"
"189731","160020167","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189732","160020168","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189733","160020169","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189734","160020170","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189735","160020171","012-9","184144","1025226","1260","E13B67","R","Michoacán de Ocampo","Aguililla"
"189736","160020172","006-3","184959","1024859","0500","E13B57","R","Michoacán de Ocampo","Aguililla"
"189737","160020174","004-4","185109","1024804","0420","E13B57","R","Michoacán de Ocampo","Aguililla"
"189738","160020175","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189739","160020176","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189740","160020177","007-8","184932","1024607","0700","E13B57","R","Michoacán de Ocampo","Aguililla"
"189741","160020178","007-8","184803","1024617","0800","E13B57","R","Michoacán de Ocampo","Aguililla"
"189742","160020179","007-8","184707","1024235","0900","E13B57","R","Michoacán de Ocampo","Aguililla"
"189743","160020180","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189744","160020181","004-4","185302","1025350","1080","E13B57","R","Michoacán de Ocampo","Aguililla"
"189745","160020183","008-2","184629","1023939","0700","E13B58","R","Michoacán de Ocampo","Aguililla"
"189746","160020184","006-3","184653","1025335","1800","E13B57","R","Michoacán de Ocampo","Aguililla"
"189747","160020185","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189748","160020186","008-2","185028","1023955","0420","E13B58","R","Michoacán de Ocampo","Aguililla"
"189749","160020187","007-8","184820","1024639","0780","E13B57","R","Michoacán de Ocampo","Aguililla"
"189750","160020188","010-A","184147","1024408","0880","E13B67","R","Michoacán de Ocampo","Aguililla"
"189751","160020189","007-8","185000","1024523","0740","E13B57","R","Michoacán de Ocampo","Aguililla"
"189752","160020190","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189753","160020191","010-A","184330","1024600","0900","E13B67","R","Michoacán de Ocampo","Aguililla"
"189754","160020192","012-9","183925","1024700","0860","E13B67","R","Michoacán de Ocampo","Aguililla"
"189755","160020193","010-A","184319","1024505","0880","E13B67","R","Michoacán de Ocampo","Aguililla"
"189756","160020194","013-3","184008","1024415","0850","E13B67","R","Michoacán de Ocampo","Aguililla"
"189757","160020195","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189758","160020196","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189759","160020197","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189760","160020198","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189761","160020199","014-8","183512","1025304","1150","E13B67","R","Michoacán de Ocampo","Aguililla"
"189762","160020200","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189763","160020201","006-3","184719","1025454","2160","E13B57","R","Michoacán de Ocampo","Aguililla"
"189764","160020202","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189765","160020203","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189766","160020204","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189767","160020205","005-9","185255","1024531","0480","E13B57","R","Michoacán de Ocampo","Aguililla"
"189768","160020206","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189769","160020207","004-4","185113","1024756","0420","E13B57","R","Michoacán de Ocampo","Aguililla"
"189770","160020208","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189771","160020209","010-A","184343","1024411","0921","E13B67","R","Michoacán de Ocampo","Aguililla"
"189772","160020210","007-8","185243","1024737","0400","E13B57","R","Michoacán de Ocampo","Aguililla"
"189773","160020211","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189774","160020212","006-3","185011","1025331","1520","E13B57","R","Michoacán de Ocampo","Aguililla"
"189775","160020213","006-3","185031","1025312","1250","E13B57","R","Michoacán de Ocampo","Aguililla"
"189776","160020214","007-8","184845","1024641","0800","E13B57","R","Michoacán de Ocampo","Aguililla"
"189777","160020216","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189778","160020218","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189779","160020219","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189780","160020220","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189781","160020221","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189782","160020222","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189783","160020223","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189784","160020224","011-4","184145","1023548","1280","E13B68","R","Michoacán de Ocampo","Aguililla"
"189785","160020225","004-4","185314","1024742","0400","E13B57","R","Michoacán de Ocampo","Aguililla"
"189786","160020227","005-9","185428","1024450","0360","E13B57","R","Michoacán de Ocampo","Aguililla"
"189787","160020228","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189788","160020229","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189789","160020230","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189790","160020231","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189791","160020232","009-7","184558","1024833","0980","E13B57","R","Michoacán de Ocampo","Aguililla"
"189792","160020233","009-7","184528","1024907","1080","E13B57","R","Michoacán de Ocampo","Aguililla"
"189793","160020234","006-3","184742","1025026","1380","E13B57","R","Michoacán de Ocampo","Aguililla"
"189794","160020236","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189795","160020237","007-8","184759","1024138","0860","E13B57","R","Michoacán de Ocampo","Aguililla"
"189796","160020238","013-3","183836","1024540","0840","E13B67","R","Michoacán de Ocampo","Aguililla"
"189797","160020239","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189798","160020240","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189799","160020241","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189800","160020242","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189801","160020243","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189802","160020245","011-4","184415","1023830","1260","E13B68","R","Michoacán de Ocampo","Aguililla"
"189803","160020246","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189804","160020247","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189805","160020248","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189806","160020249","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189807","160020250","014-8","183442","1025034","1160","E13B67","R","Michoacán de Ocampo","Aguililla"
"189808","160020251","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189809","160020252","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189810","160020253","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189811","160020254","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189812","160020255","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189813","160020256","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189814","160020258","005-9","185238","1024126","0720","E13B57","R","Michoacán de Ocampo","Aguililla"
"189815","160020259","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189816","160020260","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189817","160020262","007-8","184721","1024148","0960","E13B57","R","Michoacán de Ocampo","Aguililla"
"189818","160020264","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189819","160020265","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189820","160020266","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189821","160020267","014-8","183429","1025018","1280","E13B67","R","Michoacán de Ocampo","Aguililla"
"189822","160020268","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189823","160020269","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189824","160020270","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189825","160020271","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189826","160020273","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189827","160020274","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189828","160020275","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189829","160020276","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189830","160020277","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189831","160020278","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189832","160020279","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189833","160020280","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189834","160020281","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189835","160020282","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189836","160020283","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189837","160020284","004-4","185427","1025228","0700","E13B57","R","Michoacán de Ocampo","Aguililla"
"189838","160020286","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189839","160020287","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189840","160020288","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189841","160020290","012-9","183920","1025025","1240","E13B67","R","Michoacán de Ocampo","Aguililla"
"189842","160020291","012-9","183905","1024824","0960","E13B67","R","Michoacán de Ocampo","Aguililla"
"189843","160020292","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189844","160020293","013-3","184027","1024124","1500","E13B67","R","Michoacán de Ocampo","Aguililla"
"189845","160020294","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189846","160020295","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189847","160020296","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189848","160020297","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189849","160020298","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189850","160020299","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189851","160020300","012-9","183918","1025206","1360","E13B67","R","Michoacán de Ocampo","Aguililla"
"189852","160020301","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189853","160020302","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189854","160020303","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189855","160020304","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189856","160020306","","0","0","","","R","Michoacán de Ocampo","Aguililla"
"189857","160020307","014-8","183752","1025113","1160","E13B67","R","Michoacán de Ocampo","Aguililla"
