"CLAVE","CVE_GEOEST","CVE_AGEB","LATITUD","LONGITUD","ALTITUD","CARTA_TOPO","TIPO","NOMBRE_EDO","NOMBRE_MUN"
"253002","220010001","009-5","201108","1000838","2620","F14C86","U","Querétaro","Amealco de Bonfil"
"253003","220010002","003-8","201123","1000630","2620","F14C86","R","Querétaro","Amealco de Bonfil"
"253004","220010003","008-0","200918","1000405","2560","F14C86","R","Querétaro","Amealco de Bonfil"
"253005","220010004","001-9","201812","1001313","2400","F14C76","R","Querétaro","Amealco de Bonfil"
"253006","220010005","003-8","201058","1000154","2450","F14C86","R","Querétaro","Amealco de Bonfil"
"253007","220010006","001-9","201812","1001107","2430","F14C76","R","Querétaro","Amealco de Bonfil"
"253008","220010008","005-7","200938","1001030","2690","F14C86","R","Querétaro","Amealco de Bonfil"
"253009","220010009","007-6","200312","1000555","2340","F14C86","R","Querétaro","Amealco de Bonfil"
"253010","220010010","002-3","201335","1000812","2500","F14C86","R","Querétaro","Amealco de Bonfil"
"253011","220010011","","0","0","","","R","Querétaro","Amealco de Bonfil"
"253012","220010012","005-7","200644","1001120","2570","F14C86","R","Querétaro","Amealco de Bonfil"
"253013","220010013","005-7","200907","1000916","2670","F14C86","R","Querétaro","Amealco de Bonfil"
"253014","220010014","008-0","200231","1000417","2325","F14C86","R","Querétaro","Amealco de Bonfil"
"253015","220010015","","0","0","","","R","Querétaro","Amealco de Bonfil"
"253016","220010016","002-3","201649","1000639","2270","F14C76","R","Querétaro","Amealco de Bonfil"
"253017","220010017","002-3","201617","1000605","2350","F14C76","R","Querétaro","Amealco de Bonfil"
"253018","220010018","002-3","201304","1001023","2530","F14C86","R","Querétaro","Amealco de Bonfil"
"253019","220010019","007-6","200354","1000820","2340","F14C86","R","Querétaro","Amealco de Bonfil"
"253020","220010020","008-0","200755","1000405","2520","F14C86","R","Querétaro","Amealco de Bonfil"
"253021","220010021","001-9","201612","1001608","2760","F14C76","R","Querétaro","Amealco de Bonfil"
"253022","220010022","007-6","200557","1000806","2420","F14C86","R","Querétaro","Amealco de Bonfil"
"253023","220010023","008-0","200451","1000401","2420","F14C86","R","Querétaro","Amealco de Bonfil"
"253024","220010024","008-0","200618","1000406","2480","F14C86","R","Querétaro","Amealco de Bonfil"
"253025","220010025","006-1","200745","1000035","2430","F14C86","R","Querétaro","Amealco de Bonfil"
"253026","220010026","","0","0","","","R","Querétaro","Amealco de Bonfil"
"253027","220010027","003-8","201208","1000020","2430","F14C86","R","Querétaro","Amealco de Bonfil"
"253028","220010028","001-9","201907","1001137","2190","F14C76","R","Querétaro","Amealco de Bonfil"
"253029","220010029","008-0","200434","1000214","2505","F14C86","R","Querétaro","Amealco de Bonfil"
"253030","220010030","007-6","200628","1000645","2560","F14C86","R","Querétaro","Amealco de Bonfil"
"253031","220010031","008-0","200545","1000142","2450","F14C86","R","Querétaro","Amealco de Bonfil"
"253032","220010032","002-3","201639","1000805","2300","F14C76","R","Querétaro","Amealco de Bonfil"
"253033","220010033","002-3","201756","1000849","2260","F14C76","R","Querétaro","Amealco de Bonfil"
"253034","220010034","001-9","201544","1001223","2450","F14C76","R","Querétaro","Amealco de Bonfil"
"253035","220010035","001-9","201756","1001350","2510","F14C76","R","Querétaro","Amealco de Bonfil"
"253036","220010036","003-8","201228","1000527","2580","F14C86","R","Querétaro","Amealco de Bonfil"
"253037","220010037","003-8","201053","1000420","2610","F14C86","R","Querétaro","Amealco de Bonfil"
"253038","220010038","007-6","200225","1000603","2390","F14C86","R","Querétaro","Amealco de Bonfil"
"253039","220010039","006-1","200837","0995719","2390","F14C87","R","Querétaro","Amealco de Bonfil"
"253040","220010040","005-7","200949","1000735","2690","F14C86","R","Querétaro","Amealco de Bonfil"
"253041","220010041","005-7","201100","1001005","2650","F14C86","R","Querétaro","Amealco de Bonfil"
"253042","220010042","001-9","201443","1001037","2400","F14C86","R","Querétaro","Amealco de Bonfil"
"253043","220010043","002-3","201252","1000655","2580","F14C86","R","Querétaro","Amealco de Bonfil"
"253044","220010044","007-6","200644","1000728","2490","F14C86","R","Querétaro","Amealco de Bonfil"
"253045","220010045","006-1","200511","0995839","2590","F14C87","R","Querétaro","Amealco de Bonfil"
"253046","220010046","005-7","200810","1000521","2550","F14C86","R","Querétaro","Amealco de Bonfil"
"253047","220010047","008-0","200337","1000323","2425","F14C86","R","Querétaro","Amealco de Bonfil"
"253048","220010048","008-0","200350","1000350","2410","F14C86","R","Querétaro","Amealco de Bonfil"
"253049","220010049","008-0","200255","1000314","2390","F14C86","R","Querétaro","Amealco de Bonfil"
"253050","220010050","008-0","200301","1000354","2400","F14C86","R","Querétaro","Amealco de Bonfil"
"253051","220010051","003-8","201201","0995940","2370","F14C87","R","Querétaro","Amealco de Bonfil"
"253052","220010052","005-7","201008","1001131","2730","F14C86","R","Querétaro","Amealco de Bonfil"
"253053","220010053","006-1","200652","0995805","2440","F14C87","R","Querétaro","Amealco de Bonfil"
"253054","220010054","006-1","201109","0995944","2340","F14C87","R","Querétaro","Amealco de Bonfil"
"253055","220010055","007-6","200705","1000852","2490","F14C86","R","Querétaro","Amealco de Bonfil"
"253056","220010056","007-6","200441","1000605","2420","F14C86","R","Querétaro","Amealco de Bonfil"
"253057","220010057","001-9","201653","1001309","2400","F14C76","R","Querétaro","Amealco de Bonfil"
"253058","220010059","006-1","200945","1000007","2400","F14C86","R","Querétaro","Amealco de Bonfil"
"253059","220010060","003-8","201154","1000448","2570","F14C86","R","Querétaro","Amealco de Bonfil"
"253060","220010061","","0","0","","","R","Querétaro","Amealco de Bonfil"
"253061","220010062","007-6","200600","1001120","2450","F14C86","R","Querétaro","Amealco de Bonfil"
"253062","220010063","002-3","201905","1000841","2235","F14C76","R","Querétaro","Amealco de Bonfil"
"253063","220010065","006-1","200630","0995914","2430","F14C87","R","Querétaro","Amealco de Bonfil"
"253064","220010066","002-3","201815","1000551","2210","F14C76","R","Querétaro","Amealco de Bonfil"
"253065","220010067","","0","0","","","R","Querétaro","Amealco de Bonfil"
"253066","220010068","","0","0","","","R","Querétaro","Amealco de Bonfil"
"253067","220010069","","0","0","","","R","Querétaro","Amealco de Bonfil"
"253068","220010070","006-1","201012","0995707","2360","F14C87","R","Querétaro","Amealco de Bonfil"
"253069","220010072","002-3","201725","1000933","2280","F14C76","R","Querétaro","Amealco de Bonfil"
"253070","220010073","","0","0","","","R","Querétaro","Amealco de Bonfil"
"253071","220010074","006-1","201021","0995745","2370","F14C87","R","Querétaro","Amealco de Bonfil"
"253072","220010075","007-6","200445","1000735","2400","F14C86","R","Querétaro","Amealco de Bonfil"
"253073","220010076","001-9","201400","1001255","2600","F14C86","R","Querétaro","Amealco de Bonfil"
"253074","220010077","008-0","200548","1000405","2470","F14C86","R","Querétaro","Amealco de Bonfil"
"253075","220010080","002-3","201352","1000727","2490","F14C86","R","Querétaro","Amealco de Bonfil"
"253076","220010081","008-0","200434","1000425","2390","F14C86","R","Querétaro","Amealco de Bonfil"
"253077","220010084","001-9","201848","1001411","2400","F14C76","R","Querétaro","Amealco de Bonfil"
"253078","220010085","002-3","201623","1000542","2350","F14C76","R","Querétaro","Amealco de Bonfil"
"253079","220010086","002-3","201856","1000742","2220","F14C76","R","Querétaro","Amealco de Bonfil"
"253080","220010087","005-7","200912","1001232","2690","F14C86","R","Querétaro","Amealco de Bonfil"
"253081","220010088","005-7","200944","1000828","2610","F14C86","R","Querétaro","Amealco de Bonfil"
"253082","220010089","007-6","200305","1000733","2310","F14C86","R","Querétaro","Amealco de Bonfil"
"253083","220010090","008-0","200717","1000227","2500","F14C86","R","Querétaro","Amealco de Bonfil"
"253084","220010091","005-7","200946","1000758","2740","F14C86","R","Querétaro","Amealco de Bonfil"
"253085","220010092","003-8","201138","1000340","2490","F14C86","R","Querétaro","Amealco de Bonfil"
"253086","220010093","007-6","200338","1000547","2340","F14C86","R","Querétaro","Amealco de Bonfil"
"253087","220010094","007-6","200200","1000524","2340","F14C86","R","Querétaro","Amealco de Bonfil"
"253088","220010095","007-6","200358","1000645","2380","F14C86","R","Querétaro","Amealco de Bonfil"
"253089","220010096","007-6","200318","1000630","2370","F14C86","R","Querétaro","Amealco de Bonfil"
"253090","220010097","007-6","200332","1000641","2370","F14C86","R","Querétaro","Amealco de Bonfil"
"253091","220010098","007-6","200350","1000730","2310","F14C86","R","Querétaro","Amealco de Bonfil"
"253092","220010099","005-7","200811","1001200","2450","F14C86","R","Querétaro","Amealco de Bonfil"
"253093","220010100","002-3","201209","1001015","2580","F14C86","R","Querétaro","Amealco de Bonfil"
"253094","220010101","005-7","200800","1000724","2490","F14C86","R","Querétaro","Amealco de Bonfil"
"253095","220010102","007-6","200732","1000745","2530","F14C86","R","Querétaro","Amealco de Bonfil"
"253096","220010103","007-6","200624","1000731","2430","F14C86","R","Querétaro","Amealco de Bonfil"
"253097","220010104","007-6","200252","1000612","2360","F14C86","R","Querétaro","Amealco de Bonfil"
"253098","220010105","007-6","200701","1000657","2520","F14C86","R","Querétaro","Amealco de Bonfil"
"253099","220010106","007-6","200226","1000648","2370","F14C86","R","Querétaro","Amealco de Bonfil"
"253100","220010107","003-8","201149","1000131","2400","F14C86","R","Querétaro","Amealco de Bonfil"
"253101","220010108","007-6","200720","1000654","2520","F14C86","R","Querétaro","Amealco de Bonfil"
"253102","220010109","007-6","200713","1000744","2580","F14C86","R","Querétaro","Amealco de Bonfil"
"253103","220010110","005-7","201026","1000507","2600","F14C86","R","Querétaro","Amealco de Bonfil"
"253104","220010111","007-6","200602","1001015","2430","F14C86","R","Querétaro","Amealco de Bonfil"
"253105","220010112","005-7","201000","1001032","2640","F14C86","R","Querétaro","Amealco de Bonfil"
"253106","220010113","003-8","201008","1000402","2550","F14C86","R","Querétaro","Amealco de Bonfil"
"253107","220010114","007-6","200511","1000727","2410","F14C86","R","Querétaro","Amealco de Bonfil"
"253108","220010115","005-7","200835","1000700","2680","F14C86","R","Querétaro","Amealco de Bonfil"
"253109","220010116","008-0","200905","1000308","2510","F14C86","R","Querétaro","Amealco de Bonfil"
"253110","220010117","008-0","200636","1000259","2450","F14C86","R","Querétaro","Amealco de Bonfil"
"253111","220010118","008-0","200654","1000525","2545","F14C86","R","Querétaro","Amealco de Bonfil"
"253112","220010119","008-0","200920","1000230","2490","F14C86","R","Querétaro","Amealco de Bonfil"
"253113","220010120","005-7","200730","1001140","2470","F14C86","R","Querétaro","Amealco de Bonfil"
"253114","220010121","006-1","200815","0995640","2430","F14C87","R","Querétaro","Amealco de Bonfil"
"253115","220010122","002-3","201539","1000928","2380","F14C76","R","Querétaro","Amealco de Bonfil"
"253116","220010123","005-7","201015","1000921","2640","F14C86","R","Querétaro","Amealco de Bonfil"
"253117","220010124","007-6","200355","1000855","2360","F14C86","R","Querétaro","Amealco de Bonfil"
"253118","220010125","002-3","201318","1000927","2500","F14C86","R","Querétaro","Amealco de Bonfil"
"253119","220010126","008-0","200842","1000359","2500","F14C86","R","Querétaro","Amealco de Bonfil"
"253120","220010127","007-6","200246","1000729","2310","F14C86","R","Querétaro","Amealco de Bonfil"
"253121","220010128","002-3","201432","1000631","2485","F14C86","R","Querétaro","Amealco de Bonfil"
"253122","220010129","005-7","200945","1000858","2600","F14C86","R","Querétaro","Amealco de Bonfil"
"253123","220010130","007-6","200646","1000819","2470","F14C86","R","Querétaro","Amealco de Bonfil"
"253124","220010131","002-3","201320","1000551","2500","F14C86","R","Querétaro","Amealco de Bonfil"
