"CLAVE","CVE_GEOEST","CVE_AGEB","LATITUD","LONGITUD","ALTITUD","CARTA_TOPO","TIPO","NOMBRE_EDO","NOMBRE_MUN"
"378646","320010001","011-6","212813","1030527","1268","F13D36","U","Zacatecas","Apozol"
"378647","320010002","002-7","213052","1030421","1300","F13D26","R","Zacatecas","Apozol"
"378648","320010003","001-2","213022","1030822","1440","F13D26","R","Zacatecas","Apozol"
"378649","320010004","","0","0","","","R","Zacatecas","Apozol"
"378650","320010005","","0","0","","","R","Zacatecas","Apozol"
"378651","320010006","002-7","212716","1030223","1480","F13D36","R","Zacatecas","Apozol"
"378652","320010007","001-2","213038","1030957","1680","F13D26","R","Zacatecas","Apozol"
"378653","320010008","","0","0","","","R","Zacatecas","Apozol"
"378654","320010009","005-0","212252","1025921","1200","F13D37","R","Zacatecas","Apozol"
"378655","320010010","","0","0","","","R","Zacatecas","Apozol"
"378656","320010011","","0","0","","","R","Zacatecas","Apozol"
"378657","320010012","002-7","212758","1030434","1380","F13D36","R","Zacatecas","Apozol"
"378658","320010013","005-0","212606","1025944","1620","F13D37","R","Zacatecas","Apozol"
"378659","320010014","003-1","212832","1025819","1600","F13D37","R","Zacatecas","Apozol"
"378660","320010015","","0","0","","","R","Zacatecas","Apozol"
"378661","320010016","005-0","212346","1025838","2200","F13D37","R","Zacatecas","Apozol"
"378662","320010017","003-1","212637","1025928","1650","F13D37","R","Zacatecas","Apozol"
"378663","320010018","005-0","212417","1025919","2450","F13D37","R","Zacatecas","Apozol"
"378664","320010019","","0","0","","","R","Zacatecas","Apozol"
"378665","320010020","","0","0","","","R","Zacatecas","Apozol"
"378666","320010021","004-6","212849","1030543","1190","F13D36","R","Zacatecas","Apozol"
"378667","320010022","003-1","212714","1030045","1520","F13D36","R","Zacatecas","Apozol"
"378668","320010023","","0","0","","","R","Zacatecas","Apozol"
"378669","320010024","005-0","212625","1030126","1520","F13D36","R","Zacatecas","Apozol"
"378670","320010025","002-7","212911","1025928","1470","F13D37","R","Zacatecas","Apozol"
"378671","320010026","","0","0","","","R","Zacatecas","Apozol"
"378672","320010027","","0","0","","","R","Zacatecas","Apozol"
"378673","320010028","003-1","212943","1025834","1800","F13D37","R","Zacatecas","Apozol"
"378674","320010029","001-2","212944","1030634","1470","F13D36","R","Zacatecas","Apozol"
