"CLAVE","CVE_GEOEST","CVE_AGEB","LATITUD","LONGITUD","ALTITUD","CARTA_TOPO","TIPO","NOMBRE_EDO","NOMBRE_MUN"
"123961","110010057","003-A","202925","1013405","1700","F14C72","R","Guanajuato","Abasolo"
"123962","110010058","002-5","203339","1013108","1700","F14C62","R","Guanajuato","Abasolo"
"123963","110010059","001-0","204459","1013628","1750","F14C62","R","Guanajuato","Abasolo"
"123964","110010060","007-8","202435","1012427","1700","F14C72","R","Guanajuato","Abasolo"
"123965","110010061","008-2","202445","1013425","1700","F14C72","R","Guanajuato","Abasolo"
"123966","110010062","","0","0","","","","Guanajuato","Abasolo"
"123967","110010063","","0","0","","","","Guanajuato","Abasolo"
"123968","110010064","007-8","202951","1012710","1700","F14C72","R","Guanajuato","Abasolo"
"123969","110010065","","0","0","","","","Guanajuato","Abasolo"
"123970","110010066","","0","0","","","","Guanajuato","Abasolo"
"123971","110010067","","0","0","","","","Guanajuato","Abasolo"
"123972","110010068","008-2","202114","1013721","1690","F14C72","R","Guanajuato","Abasolo"
"123973","110010071","004-4","202826","1013219","1700","F14C72","R","Guanajuato","Abasolo"
"123974","110010072","008-2","202034","1013551","1690","F14C72","R","Guanajuato","Abasolo"
"123975","110010073","002-5","203322","1013132","1700","F14C62","R","Guanajuato","Abasolo"
"123976","110010074","008-2","201854","1013605","1690","F14C72","R","Guanajuato","Abasolo"
"123977","110010075","002-5","203557","1013235","1700","F14C62","R","Guanajuato","Abasolo"
"123978","110010076","","0","0","","","","Guanajuato","Abasolo"
"123979","110010077","004-4","202546","1012949","1830","F14C72","R","Guanajuato","Abasolo"
"123980","110010079","","0","0","","","","Guanajuato","Abasolo"
"123981","110010080","008-2","202514","1013255","1750","F14C72","R","Guanajuato","Abasolo"
"123982","110010081","","0","0","","","","Guanajuato","Abasolo"
"123983","110010082","","0","0","","","","Guanajuato","Abasolo"
"123984","110010083","008-2","202106","1013742","1690","F14C72","R","Guanajuato","Abasolo"
"123985","110010084","004-4","202909","1013134","1700","F14C72","R","Guanajuato","Abasolo"
"123986","110010085","008-2","202242","1013657","1690","F14C72","R","Guanajuato","Abasolo"
"123987","110010086","","0","0","","","","Guanajuato","Abasolo"
"123988","110010087","002-5","203245","1013208","1700","F14C62","R","Guanajuato","Abasolo"
"123989","110010089","","0","0","","","","Guanajuato","Abasolo"
"123990","110010090","001-0","204337","1013645","1750","F14C62","R","Guanajuato","Abasolo"
"123991","110010091","007-8","202930","1012436","1700","F14C72","R","Guanajuato","Abasolo"
"123992","110010092","","0","0","","","","Guanajuato","Abasolo"
"123993","110010093","","0","0","","","","Guanajuato","Abasolo"
"123994","110010094","003-A","202616","1013500","1690","F14C72","R","Guanajuato","Abasolo"
"123995","110010095","003-A","202922","1013532","1690","F14C72","R","Guanajuato","Abasolo"
"123996","110010096","004-4","202618","1013243","1720","F14C72","R","Guanajuato","Abasolo"
"123997","110010097","007-8","202932","1012656","1700","F14C72","R","Guanajuato","Abasolo"
"123998","110010099","007-8","202826","1012429","1700","F14C72","R","Guanajuato","Abasolo"
"123999","110010100","007-8","202552","1012326","1710","F14C72","R","Guanajuato","Abasolo"
"124000","110010102","","0","0","","","","Guanajuato","Abasolo"
"124001","110010103","","0","0","","","","Guanajuato","Abasolo"
"124002","110010104","003-A","202806","1013403","1700","F14C72","R","Guanajuato","Abasolo"
"124003","110010105","008-2","202458","1013357","1700","F14C72","R","Guanajuato","Abasolo"
"124004","110010106","008-2","202313","1013647","1690","F14C72","R","Guanajuato","Abasolo"
"124005","110010108","003-A","202632","1013618","1690","F14C72","R","Guanajuato","Abasolo"
"124006","110010109","004-4","202859","1013015","1700","F14C72","R","Guanajuato","Abasolo"
"124007","110010110","001-0","204159","1013515","1710","F14C62","R","Guanajuato","Abasolo"
"124008","110010111","","0","0","","","","Guanajuato","Abasolo"
"124009","110010112","","0","0","","","","Guanajuato","Abasolo"
"124010","110010113","","0","0","","","","Guanajuato","Abasolo"
"124011","110010114","","0","0","","","","Guanajuato","Abasolo"
"124012","110010115","001-0","204128","1013615","1700","F14C62","R","Guanajuato","Abasolo"
"124013","110010116","","0","0","","","","Guanajuato","Abasolo"
"124014","110010117","022-2","203854","1013109","1710","F14C62","U","Guanajuato","Abasolo"
"124015","110010118","003-A","202814","1013635","1690","F14C72","R","Guanajuato","Abasolo"
"124016","110010119","008-2","201944","1013443","1690","F14C72","R","Guanajuato","Abasolo"
"124017","110010120","008-2","202504","1013542","1700","F14C72","R","Guanajuato","Abasolo"
"124018","110010122","008-2","202207","1013813","1690","F14C72","R","Guanajuato","Abasolo"
"124019","110010123","002-5","203609","1013224","1700","F14C62","R","Guanajuato","Abasolo"
"124020","110010124","003-A","203230","1013028","1700","F14C62","R","Guanajuato","Abasolo"
"124021","110010125","004-4","203009","1012930","1690","F14C62","R","Guanajuato","Abasolo"
"124022","110010127","","0","0","","","","Guanajuato","Abasolo"
"124023","110010128","","0","0","","","","Guanajuato","Abasolo"
"124024","110010129","","0","0","","","","Guanajuato","Abasolo"
"124025","110010130","","0","0","","","","Guanajuato","Abasolo"
"124026","110010131","007-8","202844","1012603","1720","F14C72","R","Guanajuato","Abasolo"
"124027","110010132","004-4","202932","1012835","1700","F14C72","R","Guanajuato","Abasolo"
"124028","110010133","007-8","202858","1012548","1710","F14C72","R","Guanajuato","Abasolo"
"124029","110010134","004-4","202742","1012858","1720","F14C72","R","Guanajuato","Abasolo"
"124030","110010135","","0","0","","","","Guanajuato","Abasolo"
"124031","110010136","","0","0","","","","Guanajuato","Abasolo"
"124032","110010137","003-A","203232","1013125","1700","F14C62","R","Guanajuato","Abasolo"
"124033","110010138","004-4","203202","1013043","1700","F14C62","R","Guanajuato","Abasolo"
"124034","110010139","008-2","202150","1013631","1700","F14C72","R","Guanajuato","Abasolo"
"124035","110010140","002-5","203719","1013150","1700","F14C62","R","Guanajuato","Abasolo"
"124036","110010141","001-0","204105","1013725","1700","F14C62","R","Guanajuato","Abasolo"
"124037","110010142","004-4","202749","1012940","1710","F14C72","R","Guanajuato","Abasolo"
"124038","110010144","","0","0","","","","Guanajuato","Abasolo"
"124039","110010145","","0","0","","","","Guanajuato","Abasolo"
"124040","110010146","004-4","202811","1013212","1700","F14C72","R","Guanajuato","Abasolo"
"124041","110010147","004-4","202943","1013013","1690","F14C72","R","Guanajuato","Abasolo"
"124042","110010148","","0","0","","","","Guanajuato","Abasolo"
"124043","110010149","003-A","202613","1013440","1690","F14C72","R","Guanajuato","Abasolo"
"124044","110010150","004-4","202757","1012743","1740","F14C72","R","Guanajuato","Abasolo"
"124045","110010151","","0","0","","","","Guanajuato","Abasolo"
"124046","110010152","004-4","202629","1012759","1880","F14C72","R","Guanajuato","Abasolo"
"124047","110010153","","0","0","","","","Guanajuato","Abasolo"
"124048","110010154","","0","0","","","","Guanajuato","Abasolo"
"124049","110010155","","0","0","","","","Guanajuato","Abasolo"
"124050","110010156","","0","0","","","","Guanajuato","Abasolo"
"124051","110010157","003-A","203123","1013536","1690","F14C62","R","Guanajuato","Abasolo"
"124052","110010158","","0","0","","","R","Guanajuato","Abasolo"
"124053","110010159","002-5","203504","1012939","1700","F14C62","R","Guanajuato","Abasolo"
"124054","110010160","002-5","203609","1013135","1700","F14C62","R","Guanajuato","Abasolo"
"124055","110010161","007-8","202705","1012735","1750","F14C72","R","Guanajuato","Abasolo"
"124056","110010162","","0","0","","","","Guanajuato","Abasolo"
"124057","110010163","","0","0","","","R","Guanajuato","Abasolo"
"124058","110010164","004-4","202856","1012823","1710","F14C72","R","Guanajuato","Abasolo"
"124059","110010166","003-A","202711","1013520","1690","F14C72","R","Guanajuato","Abasolo"
"124060","110010167","","0","0","","","","Guanajuato","Abasolo"
"124061","110010168","","0","0","","","","Guanajuato","Abasolo"
"124062","110010169","004-4","202715","1013026","1720","F14C72","R","Guanajuato","Abasolo"
"124063","110010171","003-A","203309","1013438","1690","F14C62","R","Guanajuato","Abasolo"
"124064","110010172","008-2","202342","1013528","1700","F14C72","R","Guanajuato","Abasolo"
"124065","110010173","","0","0","","","","Guanajuato","Abasolo"
"124066","110010174","003-A","202632","1013308","1690","F14C72","R","Guanajuato","Abasolo"
"124067","110010175","007-8","202719","1012747","1780","F14C72","R","Guanajuato","Abasolo"
"124068","110010177","002-5","203502","1012914","1710","F14C62","R","Guanajuato","Abasolo"
"124069","110010178","001-0","204144","1013802","1700","F14C62","R","Guanajuato","Abasolo"
"124070","110010179","003-A","203142","1013550","1690","F14C62","R","Guanajuato","Abasolo"
"124071","110010180","","0","0","","","","Guanajuato","Abasolo"
"124072","110010181","008-2","202059","1013557","1695","F14C72","R","Guanajuato","Abasolo"
"124073","110010182","001-0","203939","1013233","1720","F14C62","R","Guanajuato","Abasolo"
"124074","110010183","007-8","202702","1012330","1710","F14C72","R","Guanajuato","Abasolo"
"124075","110010184","004-4","203020","1013105","1690","F14C62","R","Guanajuato","Abasolo"
"124076","110010185","","0","0","","","","Guanajuato","Abasolo"
"124077","110010186","008-2","202537","1013339","1700","F14C72","R","Guanajuato","Abasolo"
"124078","110010187","003-A","203021","1013250","1690","F14C62","R","Guanajuato","Abasolo"
"124079","110010188","004-4","202842","1012823","1718","F14C72","R","Guanajuato","Abasolo"
"124080","110010189","003-A","202709","1013410","1700","F14C72","R","Guanajuato","Abasolo"
"124081","110010190","004-4","202827","1013028","1700","F14C72","R","Guanajuato","Abasolo"
"124082","110010191","","0","0","","","","Guanajuato","Abasolo"
"124083","110010193","008-2","202513","1013355","1700","F14C72","R","Guanajuato","Abasolo"
"124084","110010194","007-8","202907","1012400","1690","F14C72","R","Guanajuato","Abasolo"
"124085","110010195","004-4","202809","1012758","1720","F14C72","R","Guanajuato","Abasolo"
"124086","110010196","001-0","203934","1013320","1700","F14C62","R","Guanajuato","Abasolo"
"124087","110010197","007-8","202933","1012628","1720","F14C72","R","Guanajuato","Abasolo"
"124088","110010198","","0","0","","","","Guanajuato","Abasolo"
"124089","110010200","004-4","203012","1012835","1690","F14C62","R","Guanajuato","Abasolo"
"124090","110010201","004-4","202909","1012932","1690","F14C72","R","Guanajuato","Abasolo"
"124091","110010202","004-4","202808","1013023","1700","F14C72","R","Guanajuato","Abasolo"
"124092","110010203","008-2","202108","1013535","1695","F14C72","R","Guanajuato","Abasolo"
"124093","110010204","003-A","202858","1013555","1690","F14C72","R","Guanajuato","Abasolo"
"124094","110010205","","0","0","","","R","Guanajuato","Abasolo"
"124095","110010206","007-8","202817","1012658","1710","F14C72","R","Guanajuato","Abasolo"
"124096","110010207","003-A","202749","1013320","1700","F14C72","R","Guanajuato","Abasolo"
"124097","110010208","003-A","203022","1013228","1700","F14C62","R","Guanajuato","Abasolo"
"124098","110010209","007-8","202849","1012709","1720","F14C72","R","Guanajuato","Abasolo"
"124099","110010210","007-8","202811","1012607","1750","F14C72","R","Guanajuato","Abasolo"
"124100","110010211","007-8","202935","1012509","1700","F14C72","R","Guanajuato","Abasolo"
"124101","110010212","003-A","203132","1013501","1690","F14C62","R","Guanajuato","Abasolo"
"124102","110010213","003-A","202757","1013335","1700","F14C72","R","Guanajuato","Abasolo"
"124103","110010214","004-4","203033","1012817","1690","F14C62","R","Guanajuato","Abasolo"
"124104","110010215","007-8","202954","1012335","1700","F14C72","R","Guanajuato","Abasolo"
"124105","110010216","004-4","202836","1012948","1700","F14C72","R","Guanajuato","Abasolo"
"124106","110010218","004-4","202811","1013125","1700","F14C72","R","Guanajuato","Abasolo"
"124107","110010219","003-A","202916","1013555","1690","F14C72","R","Guanajuato","Abasolo"
"124108","110010220","004-4","202856","1012929","1700","F14C72","R","Guanajuato","Abasolo"
"124109","110010221","002-5","203742","1013233","1690","F14C62","R","Guanajuato","Abasolo"
"124110","110010222","003-A","202953","1013221","1700","F14C72","R","Guanajuato","Abasolo"
"124111","110010223","008-2","202350","1013540","1700","F14C72","R","Guanajuato","Abasolo"
"124112","110010224","","0","0","","","","Guanajuato","Abasolo"
"124113","110010225","007-8","203134","1012501","1700","F14C62","R","Guanajuato","Abasolo"
"124114","110010226","007-8","203100","1012444","1700","F14C62","R","Guanajuato","Abasolo"
"124115","110010228","008-2","202340","1013430","1710","F14C72","R","Guanajuato","Abasolo"
"124116","110010229","","0","0","","","","Guanajuato","Abasolo"
"124117","110010231","031-1","203100","1012710","1690","F14C62","R","Guanajuato","Abasolo"
"124118","110010232","007-8","203033","1012439","1700","F14C62","R","Guanajuato","Abasolo"
"124119","110010233","004-4","202757","1013052","1700","F14C72","R","Guanajuato","Abasolo"
"124120","110010235","004-4","202915","1012917","1700","F14C72","R","Guanajuato","Abasolo"
"124121","110010236","003-A","202733","1013625","1690","F14C72","R","Guanajuato","Abasolo"
"124122","110010240","003-A","202953","1013548","1690","F14C72","R","Guanajuato","Abasolo"
"124123","110010242","008-2","202219","1013507","1720","F14C72","R","Guanajuato","Abasolo"
"124124","110010243","","0","0","","","","Guanajuato","Abasolo"
"124125","110010244","002-5","203404","1013214","1700","F14C62","R","Guanajuato","Abasolo"
"124126","110010247","004-4","203021","1013119","1690","F14C62","R","Guanajuato","Abasolo"
"124127","110010248","004-4","203042","1013130","1690","F14C62","R","Guanajuato","Abasolo"
"124128","110010250","003-A","202707","1013446","1690","F14C72","R","Guanajuato","Abasolo"
"124129","110010251","004-4","202743","1013229","1700","F14C72","R","Guanajuato","Abasolo"
"124130","110010253","003-A","202840","1013555","1690","F14C72","R","Guanajuato","Abasolo"
"124131","110010254","007-8","202614","1012316","1700","F14C72","R","Guanajuato","Abasolo"
"124132","110010255","007-8","202945","1012407","1690","F14C72","R","Guanajuato","Abasolo"
"124133","110010256","007-8","202944","1012357","1700","F14C72","R","Guanajuato","Abasolo"
"124134","110010257","","0","0","","","","Guanajuato","Abasolo"
"124135","110010259","008-2","202127","1013520","1700","F14C72","R","Guanajuato","Abasolo"
"124136","110010261","","0","0","","","R","Guanajuato","Abasolo"
"124137","110010265","008-2","202414","1013414","1700","F14C72","R","Guanajuato","Abasolo"
"124138","110010266","","0","0","","","","Guanajuato","Abasolo"
"124139","110010268","","0","0","","","","Guanajuato","Abasolo"
"124140","110010269","","0","0","","","","Guanajuato","Abasolo"
"124141","110010270","003-A","203002","1013152","1700","F14C62","R","Guanajuato","Abasolo"
"124142","110010271","","0","0","","","","Guanajuato","Abasolo"
"124143","110010272","003-A","202739","1013457","1690","F14C72","R","Guanajuato","Abasolo"
"124144","110010274","007-8","202934","1012300","1690","F14C72","R","Guanajuato","Abasolo"
"124145","110010275","001-0","203949","1013326","1700","F14C62","R","Guanajuato","Abasolo"
"124146","110010276","001-0","204213","1013724","1700","F14C62","R","Guanajuato","Abasolo"
"124147","110010277","002-5","203702","1013109","1700","F14C62","R","Guanajuato","Abasolo"
"124148","110010278","002-5","203346","1013130","1700","F14C62","R","Guanajuato","Abasolo"
"124149","110010279","007-8","202934","1012545","1700","F14C72","R","Guanajuato","Abasolo"
"124150","110010280","003-A","203254","1013142","1700","F14C62","R","Guanajuato","Abasolo"
"124151","110010281","003-A","203239","1013135","1700","F14C62","R","Guanajuato","Abasolo"
"124152","110010282","007-8","202853","1012410","1700","F14C72","R","Guanajuato","Abasolo"
"124153","110010283","003-A","202711","1013322","1700","F14C72","R","Guanajuato","Abasolo"
"124154","110010284","008-2","202237","1013611","1700","F14C72","R","Guanajuato","Abasolo"
"124155","110010285","003-A","203114","1013422","1700","F14C62","R","Guanajuato","Abasolo"
"124156","110010286","003-A","203046","1013448","1700","F14C62","R","Guanajuato","Abasolo"
"124157","110010287","003-A","202822","1013542","1700","F14C72","R","Guanajuato","Abasolo"
"124158","110010288","003-A","202724","1013551","1700","F14C72","R","Guanajuato","Abasolo"
"124159","110010289","003-A","202933","1013559","1690","F14C72","R","Guanajuato","Abasolo"
"124160","110010290","003-A","202759","1013447","1700","F14C72","R","Guanajuato","Abasolo"
"124161","110010291","003-A","202817","1013448","1700","F14C72","R","Guanajuato","Abasolo"
"124162","110010292","003-A","202723","1013610","1700","F14C72","R","Guanajuato","Abasolo"
"124163","110010293","003-A","202754","1013502","1700","F14C72","R","Guanajuato","Abasolo"
"124164","110010294","003-A","202817","1013605","1700","F14C72","R","Guanajuato","Abasolo"
"124165","110010296","003-A","203132","1013415","1700","F14C62","R","Guanajuato","Abasolo"
"124166","110010298","004-4","202842","1013140","1700","F14C72","R","Guanajuato","Abasolo"
"124167","110010299","004-4","202957","1012905","1700","F14C72","R","Guanajuato","Abasolo"
"124168","110010300","004-4","202819","1013140","1700","F14C72","R","Guanajuato","Abasolo"
"124169","110010301","004-4","202812","1013218","1700","F14C72","R","Guanajuato","Abasolo"
"124170","110010302","004-4","202944","1012909","1700","F14C72","R","Guanajuato","Abasolo"
"124171","110010303","004-4","202832","1013139","1700","F14C72","R","Guanajuato","Abasolo"
"124172","110010343","004-4","203029","1012936","1700","F14C62","R","Guanajuato","Abasolo"
"124173","110010344","004-4","203119","1013010","1700","F14C62","R","Guanajuato","Abasolo"
"124174","110010345","004-4","202601","1013235","1900","F14C72","R","Guanajuato","Abasolo"
"124175","110010347","004-4","203010","1012830","1700","F14C62","R","Guanajuato","Abasolo"
"124176","110010349","004-4","203007","1012848","1700","F14C62","R","Guanajuato","Abasolo"
"124177","110010350","004-4","202904","1012913","1700","F14C72","R","Guanajuato","Abasolo"
"124178","110010351","004-4","202834","1013238","1700","F14C72","R","Guanajuato","Abasolo"
"124179","110010352","004-4","202901","1013105","1700","F14C72","R","Guanajuato","Abasolo"
"124180","110010353","004-4","202926","1012919","1700","F14C72","R","Guanajuato","Abasolo"
"124181","110010354","004-4","202950","1012918","1700","F14C72","R","Guanajuato","Abasolo"
"124182","110010355","004-4","203106","1013010","1700","F14C62","R","Guanajuato","Abasolo"
"124183","110010356","004-4","203025","1012832","1700","F14C62","R","Guanajuato","Abasolo"
"124184","110010357","004-4","202939","1012901","1700","F14C72","R","Guanajuato","Abasolo"
"124185","110010358","004-4","203017","1012825","1700","F14C62","R","Guanajuato","Abasolo"
"124186","110010359","004-4","202745","1013040","1700","F14C72","R","Guanajuato","Abasolo"
"124187","110010361","008-2","202155","1013730","1700","F14C72","R","Guanajuato","Abasolo"
"124188","110010362","008-2","202044","1013620","1700","F14C72","R","Guanajuato","Abasolo"
"124189","110010363","001-0","203616","1013353","1700","F14C62","R","Guanajuato","Abasolo"
"124190","110010364","003-A","202821","1013425","1700","F14C72","R","Guanajuato","Abasolo"
"124191","110010365","001-0","203736","1013325","1700","F14C62","R","Guanajuato","Abasolo"
"124192","110010366","003-A","202749","1013625","1700","F14C72","R","Guanajuato","Abasolo"
"124193","110010367","001-0","203659","1013244","1700","F14C62","R","Guanajuato","Abasolo"
"124194","110010369","001-0","203627","1013410","1700","F14C62","R","Guanajuato","Abasolo"
"124195","110010370","001-0","203627","1013300","1700","F14C62","R","Guanajuato","Abasolo"
"124196","110010371","003-A","202653","1013317","1700","F14C72","R","Guanajuato","Abasolo"
"124197","110010372","001-0","203621","1013425","1700","F14C62","R","Guanajuato","Abasolo"
"124198","110010373","007-8","203049","1012412","1700","F14C62","R","Guanajuato","Abasolo"
"124199","110010374","007-8","203011","1012400","1690","F14C62","R","Guanajuato","Abasolo"
"124200","110010375","004-4","203103","1013108","1700","F14C62","R","Guanajuato","Abasolo"
"124201","110010376","004-4","203134","1013110","1700","F14C62","R","Guanajuato","Abasolo"
"124202","110010377","004-4","202932","1012907","1700","F14C72","R","Guanajuato","Abasolo"
"124203","110010379","001-0","203852","1013432","1700","F14C62","R","Guanajuato","Abasolo"
"124204","110010380","001-0","203822","1013245","1700","F14C62","R","Guanajuato","Abasolo"
"124205","110010381","001-0","203814","1013415","1700","F14C62","R","Guanajuato","Abasolo"
"124206","110010392","002-5","203336","1013410","1700","F14C62","R","Guanajuato","Abasolo"
"124207","110010393","003-A","202810","1013500","1700","F14C72","R","Guanajuato","Abasolo"
"124208","110010395","004-4","203135","1013023","1700","F14C62","R","Guanajuato","Abasolo"
"124209","110010396","004-4","202947","1013100","1700","F14C72","R","Guanajuato","Abasolo"
"124210","110010397","004-4","202826","1013210","1700","F14C72","R","Guanajuato","Abasolo"
"124211","110010398","004-4","203021","1013117","1700","F14C62","R","Guanajuato","Abasolo"
"124212","110010400","004-4","202932","1012910","1700","F14C72","R","Guanajuato","Abasolo"
"124213","110010401","007-8","203117","1012452","1700","F14C62","R","Guanajuato","Abasolo"
"124214","110010402","004-4","203139","1013045","1700","F14C62","R","Guanajuato","Abasolo"
"124215","110010403","007-8","202953","1012406","1700","F14C72","R","Guanajuato","Abasolo"
"124216","110010404","003-A","202841","1013310","1700","F14C72","R","Guanajuato","Abasolo"
"124217","110010405","001-0","203804","1013446","1700","F14C62","R","Guanajuato","Abasolo"
"124218","110010409","004-4","203044","1013108","1700","F14C62","R","Guanajuato","Abasolo"
"124219","110010411","007-8","202502","1012435","1700","F14C72","R","Guanajuato","Abasolo"
"124220","110010416","007-8","202440","1012438","1700","F14C72","R","Guanajuato","Abasolo"
"124221","110010419","004-4","202820","1013152","1700","F14C72","R","Guanajuato","Abasolo"
"124222","110010420","007-8","202414","1012429","1700","F14C72","R","Guanajuato","Abasolo"
"124223","110010421","001-0","203758","1013448","1690","F14C62","R","Guanajuato","Abasolo"
"124224","110010424","008-2","202539","1013536","1690","F14C72","R","Guanajuato","Abasolo"
"124225","110010426","003-A","203234","1013113","1700","F14C62","R","Guanajuato","Abasolo"
"124226","110010436","002-5","203452","1013403","1700","F14C62","R","Guanajuato","Abasolo"
"124227","110010438","002-5","203557","1013213","1700","F14C62","R","Guanajuato","Abasolo"
"124228","110010439","002-5","203426","1013027","1700","F14C62","R","Guanajuato","Abasolo"
"124229","110010442","002-5","203525","1013425","1700","F14C62","R","Guanajuato","Abasolo"
"124230","110010456","007-8","202428","1012554","1700","F14C72","R","Guanajuato","Abasolo"
"124231","110010457","008-2","202513","1013521","1690","F14C72","R","Guanajuato","Abasolo"
"124232","110010458","008-2","202459","1013511","1690","F14C72","R","Guanajuato","Abasolo"
"124233","110010459","008-2","202522","1013440","1700","F14C72","R","Guanajuato","Abasolo"
"124234","110010460","008-2","202514","1013423","1700","F14C72","R","Guanajuato","Abasolo"
"124235","110010461","008-2","202547","1013453","1700","F14C72","R","Guanajuato","Abasolo"
"124236","110010462","008-2","202449","1013425","1700","F14C72","R","Guanajuato","Abasolo"
"124237","110010463","008-2","202407","1013557","1700","F14C72","R","Guanajuato","Abasolo"
"124238","110010464","008-2","202324","1013522","1700","F14C72","R","Guanajuato","Abasolo"
"124239","110010465","008-2","202330","1013445","1700","F14C72","R","Guanajuato","Abasolo"
"124240","110010466","008-2","202533","1013402","1700","F14C72","R","Guanajuato","Abasolo"
"124241","110010467","002-5","203444","1013221","1700","F14C62","R","Guanajuato","Abasolo"
"124242","110010468","002-5","203507","1013407","1700","F14C62","R","Guanajuato","Abasolo"
"124243","110010470","002-5","203404","1013455","1690","F14C62","R","Guanajuato","Abasolo"
"124244","110010481","002-5","203504","1013056","1700","F14C62","R","Guanajuato","Abasolo"
"124245","110010492","002-5","203339","1013455","1690","F14C62","R","Guanajuato","Abasolo"
"124246","110010493","002-5","203347","1013241","1700","F14C62","R","Guanajuato","Abasolo"
"124247","110010494","002-5","203535","1013010","1700","F14C62","R","Guanajuato","Abasolo"
"124248","110010495","003-A","203059","1013545","1690","F14C62","R","Guanajuato","Abasolo"
"124249","110010496","007-8","202817","1012632","1700","F14C72","R","Guanajuato","Abasolo"
"124250","110010497","003-A","203142","1013236","1690","F14C62","R","Guanajuato","Abasolo"
"124251","110010498","003-A","202907","1013500","1690","F14C72","R","Guanajuato","Abasolo"
